"","i","j","空港i","空港j","航空会社","Price_simulation","Price_observed","Frequency_simulation","Frequency_observed","Probability_simulation","Probability_observed","Demand_simulation","Demand_observed"
"149",46,25,"那覇","大阪","JAL",205800.158035039,17100,1,427,3.24834712182097e-24,0.13580072467425,3.218429844829e-18,134550
"150",46,25,"那覇","大阪","ANA",21918.7756869212,17100,314.635348964748,426,0.108384439633901,0.146764702913836,107386.218944872,145413
"151",46,25,"那覇","関西","JAL",19229.2523978129,17100,2450.24137323598,1471,0.381252606253278,0.228724553134368,377741.269749685,226618
"152",46,25,"那覇","関西","ANA",21226.3637468456,17100,1413.96758232118,1552,0.221460950502797,0.243171610533009,219421.295148666,240932
"153",46,25,"那覇","神戸","ANA",21981.1534816109,17100,742.997527168295,1025,0.111275664117,0.153550197317292,110250.815250482,152136
"154",46,25,"那覇","神戸","JTA",18743.7314299668,17100,1431.60423652605,741,0.177626339493026,0.0919882114272449,175990.400906295,91141
"155",46,37,"那覇","福岡","JAL",16942.22798439,13750,2105.97239219075,1828,0.369051825500246,0.320591559133799,241983.960514082,210209
"156",46,37,"那覇","福岡","ANA",18046.6437461494,13750,2397.42383185196,2909,0.466286801596099,0.565893080734675,305740.059225348,371051
"157",46,37,"那覇","福岡","JTA",15010.062449002,13750,758.370613976801,367,0.0868917084154583,0.042057920575393,56974.1111826402,27577
"158",46,37,"那覇","福岡","SKY",9427.338306006,9900,643.069878404079,591,0.0777696644881962,0.0714574395561324,50992.8690779299,46854
