"","prob","out.share","所要時間","費用","航空便数","滞在可能時間","アクセシビリティ","鉄道ダミー","エアライン参入数","distance"
"397",NA,NA,336,23320,1,408,6.816839,1,0,891
"398",NA,NA,0,NA,NA,NA,184.175855,0,NA,NA
"399",NA,NA,272,23980,1,536,3.900612,1,0,958.7
"400",NA,NA,0,NA,NA,NA,132.416108,0,NA,NA
"401",0.333333333333333,0,287,24620,1,506,2.489602,1,0,997.7
"402",0.666666666666667,0,0,NA,NA,NA,89.851171,0,NA,0.666666666666667
"403",NA,NA,300,25280,1,480,3.110888,1,0,1034.6
"404",NA,NA,0,NA,NA,NA,82.217943,0,NA,NA
"405",NA,NA,317,26360,1,446,2.813728667,1,0,1089.4
"406",NA,NA,0,NA,NA,NA,118.75497567,0,NA,NA
"407",NA,NA,332,27640,1,416,2.573851167,1,0,1178
"408",NA,NA,0,NA,NA,NA,73.65780067,0,NA,NA
"409",1,0,373,30020,1,334,3.4893045,1,0,1339.3
"410",0,0,0,NA,NA,NA,99.09719817,0,NA,0.001
"411",NA,NA,350,28300,1,380,1.951746167,1,0,1236.3
"412",NA,NA,0,NA,NA,NA,96.9741215,0,NA,NA
"413",NA,NA,401,31960,1,278,12.28007774,1,0,1472.1
"414",NA,NA,0,NA,NA,NA,88.58539548,0,NA,NA
"415",NA,NA,544,33040,1,NA,6.858187,1,0,1533.8
"416",NA,NA,0,NA,NA,NA,85.146907,0,NA,NA
"417",NA,NA,533,32620,1,14,14.966878,1,0,1507.2
"418",NA,NA,0,NA,NA,NA,57.584575,0,NA,NA
"419",NA,NA,483,30680,1,114,7.869142,1,0,1380.7
"420",NA,NA,0,NA,NA,NA,144.919091,0,NA,NA
"421",NA,NA,398,31320,1,284,8.675105,1,0,1427.8
"422",NA,NA,0,NA,NA,NA,109.625985,0,NA,NA
"423",0,0,437,34340,1,206,3.13814,1,0,1620
"424",1,0,0,NA,NA,NA,58.00538,0,NA,0.999
"425",0,0,420,33040,1,240,2.128954333,1,0,1552.8
"426",1,0,0,NA,NA,NA,99.103058,0,NA,0.999
"427",NA,NA,537,36720,1,6,3.880992667,1,0,1771.3
"428",NA,NA,0,NA,NA,NA,92.7550505,0,NA,NA
"429",0,0,582,38660,1,NA,3.299045167,1,0,1908.9
"430",1,0,0,NA,NA,NA,79.17890717,0,NA,0.999
"431",NA,NA,570,38020,1,NA,2.218455167,1,0,1862.8
"432",NA,NA,0,NA,NA,NA,89.18307217,0,NA,NA
"433",0.537117903930131,0.462882096069869,110,10160,1,860,6.313003,1,0,280.1
"434",0,0.462882096069869,0,NA,NA,NA,37.81483,0,NA,0.001
"435",0.384446074834923,0.615553925165077,74,6700,1,932,2.843153,1,0,183.5
"436",0,0.615553925165077,0,NA,NA,NA,46.508251,0,NA,0.001
"437",0.1640625,0.8359375,74,5180,1,932,6.524707,1,0,148.2
"438",0,0.8359375,0,NA,NA,NA,19.223373,0,NA,0.001
"439",0.0633116883116883,0.936688311688312,36,3320,1,1008,2.702941,1,0,93.3
"440",0,0.936688311688312,0,NA,NA,NA,69.264663,0,NA,0.001
"441",NA,NA,0,NA,1,1080,2.63692,1,0,0
"442",NA,NA,0,NA,NA,NA,30.581962,0,NA,NA
"443",NA,NA,24,2280,1,1032,6.382468,1,0,64.4
"444",NA,NA,0,NA,NA,NA,81.368696,0,NA,NA
"445",0.263910969793323,0.736089030206677,169,10800,1,742,3.629994,1,0,310.8
"446",0,0.736089030206677,0,NA,NA,NA,30.620502,0,NA,0.001
"447",0.0154639175257732,0.984536082474227,91,400,1,898,2.637068,1,0,8.1
"448",0,0.984536082474227,0,NA,NA,NA,32.660263,0,NA,0.001
"449",0.0491803278688525,0.950819672131147,57,1340,1,966,3.073463,1,0,38.9
"450",0,0.950819672131147,0,NA,NA,NA,90.583434,0,NA,0.001
"451",0,1,139,2280,1,802,1.758455,1,0,69.6
"452",0,1,0,NA,NA,NA,103.797209,0,NA,0.001
"453",0.58502024291498,0.406882591093117,21,2640,1,1038,3.299153833,1,0,79
"454",0.00809716599190283,0.406882591093117,0,NA,NA,NA,67.2710925,0,NA,0.00809716599190283
"455",0.246705710102489,0.753294289897511,36,4540,1,1008,4.306738,1,0,125.1
"456",0,0.753294289897511,0,NA,NA,NA,37.1592625,0,NA,0.001
"457",0.476190476190476,0.523809523809524,85,6040,1,910,3.870439667,1,0,166.4
"458",0,0.523809523809524,0,NA,NA,NA,38.8449475,0,NA,0.001
"459",0.32093023255814,0.67906976744186,63,8860,1,954,3.467369667,1,0,242.3
"460",0,0.67906976744186,60,9050,1460,450,112.27932333,0,2,0.001
"461",0.576923076923077,0.423076923076923,42,9500,1,996,10.759562259,1,0,271.2
"462",0,0.423076923076923,60,9050,1460,450,102.57364481,0,2,0.001
"463",0.0769230769230769,0.923076923076923,70,6700,1,940,8.225796,1,0,194
"464",0,0.923076923076923,60,9050,1460,450,163.357047,0,2,0.001
"465",0.424242424242424,0.575757575757576,99,8860,1,882,10.194296,1,0,246.8
"466",0,0.575757575757576,60,9050,1460,450,129.007288,0,2,0.001
"467",0.5,0.5,124,7340,1,832,9.849127,1,0,200.2
"468",0,0.5,60,9050,1460,450,154.082652,0,2,0.001
"469",0.552083333333333,0.447916666666667,75,11240,1,930,6.720657,1,0,321.5
"470",0,0.447916666666667,60,9050,1460,450,52.171556,0,2,0.001
"471",0.45,0.55,89,10160,1,902,2.027822,1,0,287.1
"472",0,0.55,60,9050,1460,450,90.711128,0,2,0.001
"473",0,0.995348837209302,101,11880,1,878,NA,1,0,351.8
"474",0.00465116279069767,0.995348837209302,60,9050,1460,450,NA,0,2,0.00465116279069767
"475",0.820359281437126,0.179640718562874,120,12960,1,840,7.1808755,1,0,380.6
"476",0,0.179640718562874,60,9050,1460,450,35.474151,0,2,0.001
"477",0.625,0.375,141,14040,1,798,2.588038,1,0,435.7
"478",0,0.375,60,9050,1460,450,75.30265017,0,2,0.001
"479",0.0669856459330144,0.933014354066986,170,640,1,740,3.424744667,1,0,17.9
"480",0,0.933014354066986,0,NA,NA,NA,27.40506017,0,NA,0.001
"481",0.216216216216216,0.783783783783784,147,2980,1,786,1.609403,1,0,81.2
"482",0,0.783783783783784,0,NA,NA,NA,74.13954359,0,NA,0.001
"483",0,1,158,1940,1,764,3.07267,1,0,58
"484",0,1,0,NA,NA,NA,53.178093,0,NA,0.001
"485",0.454545454545455,0.545454545454545,137,4540,1,806,16.752597,1,0,122.9
"486",0,0.545454545454545,0,NA,NA,NA,112.519986,0,NA,0.001
"487",0.461538461538462,0.538461538461538,161,4540,1,758,2.398488,1,0,129.4
"488",0,0.538461538461538,60,9050,1460,450,203.521982,0,2,0.001
"489",0.2,0.8,149,6040,1,782,1.851864,1,0,162.6
"490",0,0.8,0,NA,NA,NA,230.542862,0,NA,0.001
"491",0.272727272727273,0.272727272727273,281,20960,1,518,15.53913,1,0,748.1
"492",0.454545454545455,0.272727272727273,0,NA,NA,NA,78.097687,0,NA,0.454545454545455
"493",0.8,0.12,169,16840,1,742,2.692402,1,0,532
"494",0.08,0.12,60,9050,1460,450,134.8876763,0,2,0.08
"495",0.833333333333333,0.166666666666667,195,19220,1,690,3.093906167,1,0,608.9
"496",0,0.166666666666667,0,NA,NA,NA,87.242078,0,NA,0.001
"497",0.833333333333333,0.166666666666667,163,15120,1,754,6.8513945,1,0,472.5
"498",0,0.166666666666667,60,9050,1460,450,97.52542133,0,2,0.001
"499",0.394366197183099,0.056338028169014,200,20300,1,680,4.259320333,1,0,717.8
"500",0.549295774647887,0.056338028169014,0,NA,NA,NA,46.670058,0,NA,0.549295774647887
"501",0.692307692307692,0.230769230769231,238,19660,1,604,2.813723667,1,0,645.4
"502",0.0769230769230769,0.230769230769231,0,NA,NA,NA,65.80847022,0,NA,0.0769230769230769
"503",0.207547169811321,0.150943396226415,257,20300,1,566,11.626824,1,0,688.1
"504",0.641509433962264,0.150943396226415,0,NA,NA,NA,50.224315,0,NA,0.641509433962264
"505",0.333333333333333,0,300,21600,1,480,6.750818,1,0,797.7
"506",0.666666666666667,0,0,NA,NA,NA,145.493154,0,NA,0.666666666666667
"507",0.142857142857143,0.285714285714286,236,22680,1,608,3.834591,1,0,865.4
"508",0.571428571428571,0.285714285714286,0,NA,NA,NA,93.733407,0,NA,0.571428571428571
"509",0.198473282442748,0.0305343511450382,251,23320,1,578,2.423581,1,0,904.4
"510",0.770992366412214,0.0305343511450382,0,NA,NA,NA,51.16847,0,NA,0.770992366412214
"511",0.230769230769231,0.269230769230769,264,23980,1,552,3.044867,1,0,941.3
"512",0.5,0.269230769230769,0,NA,NA,NA,43.535242,0,NA,0.5
"513",0.545454545454545,0,281,24620,1,518,2.747707667,1,0,996.1
"514",0.454545454545455,0,0,NA,NA,NA,80.07227467,0,NA,0.454545454545455
"515",0.470588235294118,0.176470588235294,296,26360,1,488,2.507830167,1,0,1084.7
"516",0.352941176470588,0.176470588235294,0,NA,NA,NA,34.97509967,0,NA,0.352941176470588
"517",0.477272727272727,0.0909090909090908,337,28940,1,406,3.4232835,1,0,1246
"518",0.431818181818182,0.0909090909090908,95,19500,365,85,60.41449717,0,1,0.431818181818182
"519",0.571428571428571,0,314,27000,1,452,1.885725167,1,0,1143
"520",0.428571428571429,0,95,19500,365,85,58.2914205,0,1,0.428571428571429
"521",0.2,0.4,365,30680,1,350,12.21405674,1,0,1378.8
"522",0.4,0.4,0,NA,NA,NA,49.90269448,0,NA,0.4
"523",0,0,508,31960,1,64,6.792166,1,0,1440.5
"524",1,0,0,NA,NA,NA,46.464206,0,NA,0.999
"525",1,0,497,31320,1,86,14.900857,1,0,1413.9
"526",0,0,0,NA,NA,NA,18.901874,0,NA,0.001
"527",NA,NA,447,29600,1,186,7.803121,1,0,1287.4
"528",NA,NA,0,NA,NA,NA,106.23639,0,NA,NA
"529",0.5,0,362,30020,1,356,8.609084,1,0,1334.5
"530",0.5,0,0,NA,NA,NA,70.943284,0,NA,0.5
"531",0.02,0,401,33040,1,278,3.072119,1,0,1526.7
"532",0.98,0,105,21750,1825,300,19.322679,0,2,0.98
"533",0.692307692307692,0,384,31960,1,312,2.062933333,1,0,1459.5
"534",0.307692307692308,0,105,21750,1825,300,60.420357,0,2,0.307692307692308
"535",0.5,0,501,35000,1,78,3.814971667,1,0,1678
"536",0.5,0,0,NA,NA,NA,54.0723495,0,NA,0.5
"537",0.111111111111111,0.222222222222222,546,37360,1,NA,3.233024167,1,0,1815.6
"538",0.666666666666667,0.222222222222222,0,NA,NA,NA,40.49620617,0,NA,0.666666666666667
"539",1,0,534,36720,1,12,2.152434167,1,0,1769.5
"540",0,0,0,NA,NA,NA,50.50037117,0,NA,0.001
"541",0,1,86,7340,1,908,10.058551,1,0,215.7
"542",0,1,0,NA,NA,NA,88.601564,0,NA,0.001
"543",0.00518134715025907,0.994818652849741,50,3880,1,980,6.588701,1,0,119.1
"544",0,0.994818652849741,0,NA,NA,NA,97.294985,0,NA,0.001
"545",0.018957345971564,0.981042654028436,50,2980,1,980,10.270255,1,0,83.8
"546",0,0.981042654028436,0,NA,NA,NA,70.010107,0,NA,0.001
"547",1,0,12,1000,1,1056,6.448489,1,0,28.9
"548",0,0,0,NA,NA,NA,120.051397,0,NA,0.001
"549",NA,NA,24,2280,1,1032,6.382468,1,0,64.4
"550",NA,NA,0,NA,NA,NA,81.368696,0,NA,NA
"551",NA,NA,0,NA,1,1080,10.128016,1,0,0
"552",NA,NA,0,NA,NA,NA,132.15543,0,NA,NA
"553",0.0365853658536585,0.963414634146341,145,8860,1,790,7.375542,1,0,246.4
"554",0,0.963414634146341,0,NA,NA,NA,81.407236,0,NA,0.001
"555",0,1,119,1940,1,842,6.382616,1,0,56.3
"556",0,1,0,NA,NA,NA,83.446997,0,NA,0.001
"557",0,1,85,3880,1,910,6.819011,1,0,103.3
"558",0,1,0,NA,NA,NA,141.370168,0,NA,0.001
"559",0,1,167,380,1,746,5.504003,1,0,5.2
"560",0,1,0,NA,NA,NA,154.583943,0,NA,0.001
"561",0.0923076923076923,0.907692307692308,49,5180,1,982,7.044701833,1,0,143.4
"562",0,0.907692307692308,0,NA,NA,NA,118.0578265,0,NA,0.001
"563",0.05,0.95,64,6700,1,952,8.052286,1,0,189.5
"564",0,0.95,0,NA,NA,NA,87.9459965,0,NA,0.001
"565",0.571428571428571,0.428571428571429,85,8000,1,910,7.615987667,1,0,230.8
"566",0,0.428571428571429,0,NA,NA,NA,89.6316815,0,NA,0.001
"567",0,1,91,10800,1,898,7.212917667,1,0,306.7
"568",0,1,60,9050,1460,450,163.06605733,0,2,0.001
"569",0.5,0.5,42,11240,1,996,14.505110259,1,0,335.6
"570",0,0.5,60,9050,1460,450,153.36037881,0,2,0.001
"571",0,1,70,8860,1,940,11.971344,1,0,258.4
"572",0,1,60,9050,1460,450,214.143781,0,2,0.001
"573",0,1,123,10800,1,834,13.939844,1,0,311.2
"574",0,1,60,9050,1460,450,179.794022,0,2,0.001
"575",NA,NA,148,9500,1,784,13.594675,1,0,264.6
"576",NA,NA,60,9050,1460,450,204.869386,0,2,NA
"577",0.24390243902439,0.75609756097561,99,12960,1,882,10.466205,1,0,385.9
"578",0,0.75609756097561,60,9050,1460,450,102.95829,0,2,0.001
"579",0,1,113,11880,1,854,5.77337,1,0,351.5
"580",0,1,60,9050,1460,450,141.497862,0,2,0.001
"581",0.827160493827161,0.172839506172839,125,13600,1,830,NA,1,0,416.2
"582",0,0.172839506172839,60,9050,1460,450,NA,0,2,0.001
"583",0.772727272727273,0.227272727272727,144,14680,1,792,10.9264235,1,0,445
"584",0,0.227272727272727,60,9050,1460,450,86.260885,0,2,0.001
"585",1,0,165,16420,1,750,6.333586,1,0,500.1
"586",0,0,60,9050,1460,450,126.08938417,0,2,0.001
"587",0,1,194,2980,1,692,7.170292667,1,0,82.3
"588",0,1,0,NA,NA,NA,78.19179417,0,NA,0.001
"589",0.5,0.5,171,5180,1,738,5.354951,1,0,145.6
"590",0,0.5,0,NA,NA,NA,124.92627759,0,NA,0.001
"591",NA,NA,182,4540,1,716,6.818218,1,0,122.4
"592",NA,NA,0,NA,NA,NA,103.964827,0,NA,NA
"593",NA,NA,161,6700,1,758,20.498145,1,0,187.3
"594",NA,NA,0,NA,NA,NA,163.30672,0,NA,NA
"595",0.5,0.5,185,6700,1,710,6.144036,1,0,193.8
"596",0,0.5,60,9050,1460,450,254.308716,0,2,0.001
"597",NA,NA,173,8000,1,734,5.597412,1,0,227
"598",NA,NA,0,NA,NA,NA,281.329596,0,NA,NA
"599",NA,NA,305,22240,1,470,19.284678,1,0,812.5
"600",NA,NA,0,NA,NA,NA,128.884421,0,NA,NA
"601",1,0,193,18580,1,694,6.43795,1,0,596.4
"602",0,0,60,9050,1460,450,185.6744103,0,2,0.001
"603",1,0,219,19660,1,642,6.839454167,1,0,673.3
"604",0,0,0,NA,NA,NA,138.028812,0,NA,0.001
"605",0.777777777777778,0.222222222222222,187,16840,1,706,10.5969425,1,0,536.9
"606",0,0.222222222222222,60,9050,1460,450,148.31215533,0,2,0.001
"607",0.5,0,224,21600,1,632,8.004868333,1,0,782.2
"608",0.5,0,0,NA,NA,NA,97.456792,0,NA,0.5
"609",NA,NA,262,20300,1,556,6.559271667,1,0,709.8
"610",NA,NA,0,NA,NA,NA,116.59520422,0,NA,NA
"611",0.875,0,281,20960,1,518,15.372372,1,0,752.5
"612",0.125,0,0,NA,NA,NA,101.011049,0,NA,0.125
"613",NA,NA,324,22680,1,432,10.496366,1,0,862.1
"614",NA,NA,0,NA,NA,NA,196.279888,0,NA,NA
"615",0.5,0,260,23980,1,560,7.580139,1,0,929.8
"616",0.5,0,0,NA,NA,NA,144.520141,0,NA,0.5
"617",0.25,0,275,24620,1,530,6.169129,1,0,968.8
"618",0.75,0,0,NA,NA,NA,101.955204,0,NA,0.75
"619",0,0,288,25280,1,504,6.790415,1,0,1005.7
"620",1,0,0,NA,NA,NA,94.321976,0,NA,0.999
"621",0,0,305,25920,1,470,6.493255667,1,0,1060.5
"622",1,0,0,NA,NA,NA,130.85900867,0,NA,0.999
"623",0,1,320,27000,1,440,6.253378167,1,0,1149.1
"624",0,1,0,NA,NA,NA,85.76183367,0,NA,0.001
"625",NA,NA,361,29600,1,358,7.1688315,1,0,1310.4
"626",NA,NA,95,19500,365,85,111.20123117,0,1,NA
"627",NA,NA,338,28300,1,404,5.631273167,1,0,1207.4
"628",NA,NA,95,19500,365,85,109.0781545,0,1,NA
"629",NA,NA,389,31960,1,302,15.95960474,1,0,1443.2
"630",NA,NA,0,NA,NA,NA,100.68942848,0,NA,NA
"631",NA,NA,532,32620,1,16,10.537714,1,0,1504.9
"632",NA,NA,0,NA,NA,NA,97.25094,0,NA,NA
"633",NA,NA,521,31960,1,38,18.646405,1,0,1478.3
"634",NA,NA,0,NA,NA,NA,69.688608,0,NA,NA
"635",1,0,471,30020,1,138,11.548669,1,0,1351.8
"636",0,0,0,NA,NA,NA,157.023124,0,NA,0.001
"637",NA,NA,386,30680,1,308,12.354632,1,0,1398.9
"638",NA,NA,0,NA,NA,NA,121.730018,0,NA,NA
"639",0,0,425,33700,1,230,6.817667,1,0,1591.1
"640",1,0,105,21750,1825,300,70.109413,0,2,0.999
"641",NA,NA,408,33040,1,264,5.808481333,1,0,1523.9
"642",NA,NA,105,21750,1825,300,111.207091,0,2,NA
"643",NA,NA,525,36280,1,30,7.560519667,1,0,1742.4
"644",NA,NA,0,NA,NA,NA,104.8590835,0,NA,NA
"645",0,0,570,38020,1,NA,6.978572167,1,0,1880
"646",1,0,0,NA,NA,NA,91.28294017,0,NA,0.999
"647",NA,NA,558,37360,1,NA,5.897982167,1,0,1833.9
"648",NA,NA,0,NA,NA,NA,101.28710517,0,NA,NA
"649",0.138613861386139,0.861386138613861,131,8000,1,818,7.306077,1,0,223.9
"650",0,0.861386138613861,0,NA,NA,NA,37.85337,0,NA,0.001
"651",0.226973684210526,0.773026315789474,95,4540,1,890,3.836227,1,0,127.3
"652",0,0.773026315789474,0,NA,NA,NA,46.546791,0,NA,0.001
"653",0.0043859649122807,0.995614035087719,95,6040,1,890,7.517781,1,0,162.6
"654",0,0.995614035087719,0,NA,NA,NA,19.261913,0,NA,0.001
"655",0,1,133,7340,1,814,3.696015,1,0,217.5
"656",0,1,0,NA,NA,NA,69.303203,0,NA,0.001
"657",0.273026315789474,0.726973684210526,169,10800,1,742,3.629994,1,0,310.8
"658",0,0.726973684210526,0,NA,NA,NA,30.620502,0,NA,0.001
"659",0.0441176470588235,0.955882352941177,145,8860,1,790,7.375542,1,0,246.4
"660",0,0.955882352941177,0,NA,NA,NA,81.407236,0,NA,0.001
"661",NA,NA,0,NA,1,1080,4.623068,1,0,0
"662",NA,NA,0,NA,NA,NA,30.659042,0,NA,NA
"663",0.0521739130434783,0.947826086956522,266,15120,1,548,3.630142,1,0,476.9
"664",0,0.947826086956522,0,NA,NA,NA,32.698803,0,NA,0.001
"665",0,1,232,14040,1,616,4.066537,1,0,429.9
"666",0,1,0,NA,NA,NA,90.621974,0,NA,0.001
"667",0,1,314,16840,1,452,2.751529,1,0,538.4
"668",0,1,0,NA,NA,NA,103.835749,0,NA,0.001
"669",0.347826086956522,0.652173913043478,196,12960,1,688,4.292227833,1,0,389.8
"670",0,0.652173913043478,0,NA,NA,NA,67.3096325,0,NA,0.001
"671",0.363636363636364,0.636363636363636,211,14040,1,658,5.299812,1,0,435.9
"672",0,0.636363636363636,0,NA,NA,NA,37.1978025,0,NA,0.001
"673",0.5,0.5,180,15120,1,720,4.863513667,1,0,477.2
"674",0,0.5,0,NA,NA,NA,38.8834875,0,NA,0.001
"675",0.333333333333333,0.666666666666667,238,17500,1,604,4.460443667,1,0,553.1
"676",0,0.666666666666667,70,12300,2555,700,112.31786333,0,2,0.001
"677",0,1,137,18580,1,806,11.752636259,1,0,582
"678",0,1,70,12300,2555,700,102.61218481,0,2,0.001
"679",0,1,165,16420,1,750,9.21887,1,0,504.8
"680",0,1,70,12300,2555,700,163.395587,0,2,0.001
"681",0.4,0.4,226,20300,1,628,11.18737,1,0,707
"682",0.2,0.4,70,12300,2555,700,129.045828,0,2,0.2
"683",NA,NA,251,20960,1,578,10.842201,1,0,753.6
"684",NA,NA,70,12300,2555,700,154.121192,0,2,NA
"685",0.764044943820225,0.168539325842697,244,19220,1,592,7.713731,1,0,632.3
"686",0.0674157303370786,0.168539325842697,70,12300,2555,700,52.210096,0,2,0.0674157303370786
"687",1,0,216,19660,1,648,3.020896,1,0,666.7
"688",0,0,70,12300,2555,700,90.749668,0,2,0.001
"689",0.514970059880239,0.0808383233532934,228,19660,1,624,NA,1,0,662.6
"690",0.404191616766467,0.0808383233532934,70,12300,2555,700,NA,0,2,0.404191616766467
"691",0.264705882352941,0.426470588235294,247,20300,1,586,8.1739495,1,0,691.4
"692",0.308823529411765,0.426470588235294,70,12300,2555,700,35.512691,0,2,0.308823529411765
"693",0,0.5,268,20960,1,544,3.581112,1,0,746.5
"694",0.5,0.5,70,12300,2555,700,75.34119017,0,2,0.5
"695",0.611111111111111,0.388888888888889,297,23980,1,486,4.417818667,1,0,935.9
"696",0,0.388888888888889,0,NA,NA,NA,27.44360017,0,NA,0.001
"697",0.333333333333333,0.666666666666667,274,22680,1,532,2.602477,1,0,872.6
"698",0,0.666666666666667,0,NA,NA,NA,74.17808359,0,NA,0.001
"699",NA,NA,285,23320,1,510,4.065744,1,0,895.8
"700",NA,NA,0,NA,NA,NA,53.216633,0,NA,NA
"701",NA,NA,264,22240,1,552,17.745671,1,0,830.9
"702",NA,NA,0,NA,NA,NA,112.558526,0,NA,NA
"703",0.5,0.333333333333333,288,22240,1,504,3.391562,1,0,824.4
"704",0.166666666666667,0.333333333333333,70,12300,2555,700,203.560522,0,2,0.166666666666667
"705",NA,NA,276,21600,1,528,2.844938,1,0,791.2
"706",NA,NA,0,NA,NA,NA,230.581402,0,NA,NA
"707",0,0.5,408,25920,1,264,16.532204,1,0,1058.9
"708",0.5,0.5,0,NA,NA,NA,78.136227,0,NA,0.5
"709",0.5,0.5,296,22680,1,488,3.685476,1,0,842.8
"710",0,0.5,70,12300,2555,700,134.9262163,0,2,0.001
"711",0.75,0,322,23320,1,436,4.086980167,1,0,919.7
"712",0.25,0,0,NA,NA,NA,87.280618,0,NA,0.25
"713",0.857142857142857,0,290,21600,1,500,7.8444685,1,0,783.3
"714",0.142857142857143,0,70,12300,2555,700,97.56396133,0,2,0.142857142857143
"715",0.448275862068966,0.0689655172413792,327,25280,1,426,5.252394333,1,0,1028.6
"716",0.482758620689655,0.0689655172413792,0,NA,NA,NA,46.708598,0,NA,0.482758620689655
"717",0,0,365,23980,1,350,3.806797667,1,0,956.2
"718",1,0,0,NA,NA,NA,65.84701022,0,NA,0.999
"719",0.3,0,384,24620,1,312,12.619898,1,0,998.9
"720",0.7,0,0,NA,NA,NA,50.262855,0,NA,0.7
"721",NA,NA,427,26360,1,226,7.743892,1,0,1108.5
"722",NA,NA,0,NA,NA,NA,145.531694,0,NA,NA
"723",0,0.7,363,27640,1,354,4.827665,1,0,1176.2
"724",0.3,0.7,0,NA,NA,NA,93.771947,0,NA,0.3
"725",0.0769230769230769,0,378,28300,1,324,3.416655,1,0,1215.2
"726",0.923076923076923,0,0,NA,NA,NA,51.20701,0,NA,0.923076923076923
"727",0,0.692307692307692,391,28940,1,298,4.037941,1,0,1252.1
"728",0.307692307692308,0.692307692307692,0,NA,NA,NA,43.573782,0,NA,0.307692307692308
"729",0,0,408,29600,1,264,3.740781667,1,0,1306.9
"730",1,0,0,NA,NA,NA,80.11081467,0,NA,0.999
"731",0,0.5,423,30680,1,234,3.500904167,1,0,1395.5
"732",0.5,0.5,0,NA,NA,NA,35.01363967,0,NA,0.5
"733",0.25,0.25,464,33040,1,152,4.4163575,1,0,1556.8
"734",0.5,0.25,0,NA,NA,NA,60.45303717,0,NA,0.5
"735",NA,NA,441,31960,1,198,2.878799167,1,0,1453.8
"736",NA,NA,0,NA,NA,NA,58.3299605,0,NA,NA
"737",0,0,492,35640,1,96,13.20713074,1,0,1689.6
"738",1,0,0,NA,NA,NA,49.94123448,0,NA,0.999
"739",0,1,635,36280,1,NA,7.78524,1,0,1751.3
"740",0,1,0,NA,NA,NA,46.502746,0,NA,0.001
"741",NA,NA,624,36280,1,NA,15.893931,1,0,1724.7
"742",NA,NA,0,NA,NA,NA,18.940414,0,NA,NA
"743",NA,NA,574,33700,1,NA,8.796195,1,0,1598.2
"744",NA,NA,0,NA,NA,NA,106.27493,0,NA,NA
"745",NA,NA,489,35000,1,102,9.602158,1,0,1645.3
"746",NA,NA,0,NA,NA,NA,70.981824,0,NA,NA
"747",0,0,528,37360,1,24,4.065193,1,0,1837.5
"748",1,0,0,NA,NA,NA,19.361219,0,NA,0.999
"749",0,0,511,36720,1,58,3.056007333,1,0,1770.3
"750",1,0,0,NA,NA,NA,60.458897,0,NA,0.999
"751",NA,NA,628,39740,1,NA,4.808045667,1,0,1988.8
"752",NA,NA,0,NA,NA,NA,54.1108895,0,NA,NA
"753",NA,NA,673,42340,1,NA,4.226098167,1,0,2126.4
"754",NA,NA,0,NA,NA,NA,40.53474617,0,NA,NA
"755",NA,NA,661,41680,1,NA,3.145508167,1,0,2080.3
"756",NA,NA,0,NA,NA,NA,50.53891117,0,NA,NA
"757",0.529411764705882,0.470588235294118,163,14680,1,754,6.313151,1,0,446.2
"758",0,0.470588235294118,0,NA,NA,NA,39.893131,0,NA,0.001
"759",0.296703296703297,0.703296703296703,171,6040,1,738,2.843301,1,0,175.4
"760",0,0.703296703296703,0,NA,NA,NA,48.586552,0,NA,0.001
"761",0.0222222222222222,0.977777777777778,159,5180,1,762,6.524855,1,0,140.1
"762",0,0.977777777777778,0,NA,NA,NA,21.301674,0,NA,0.001
"763",0.0476190476190476,0.952380952380952,131,2980,1,818,2.703089,1,0,85.2
"764",0,0.952380952380952,0,NA,NA,NA,71.342964,0,NA,0.001
"765",0.014218009478673,0.985781990521327,91,400,1,898,2.637068,1,0,8.1
"766",0,0.985781990521327,0,NA,NA,NA,32.660263,0,NA,0.001
"767",0,1,119,1940,1,842,6.382616,1,0,56.3
"768",0,1,0,NA,NA,NA,83.446997,0,NA,0.001
"769",0.072289156626506,0.927710843373494,266,10800,1,548,3.630142,1,0,302.7
"770",0,0.927710843373494,0,NA,NA,NA,32.698803,0,NA,0.001
"771",NA,NA,0,6040,1,1080,2.637216,1,0,174.2
"772",NA,NA,0,NA,NA,NA,34.738564,0,NA,NA
"773",NA,NA,34,4540,1,1012,3.073611,1,0,127.2
"774",NA,NA,0,NA,NA,NA,92.661735,0,NA,NA
"775",NA,NA,48,8000,1,984,1.758603,1,0,235.7
"776",NA,NA,0,NA,NA,NA,105.87551,0,NA,NA
"777",0.0308641975308642,0.969135802469136,70,2980,1,940,3.299301833,1,0,87.1
"778",0,0.969135802469136,0,NA,NA,NA,69.3493935,0,NA,0.001
"779",0.0206896551724138,0.979310344827586,85,4540,1,910,4.306886,1,0,133.2
"780",0,0.979310344827586,0,NA,NA,NA,39.2375635,0,NA,0.001
"781",0.0526315789473684,0.947368421052632,155,6040,1,770,3.870587667,1,0,174.5
"782",0,0.947368421052632,0,NA,NA,NA,40.9232485,0,NA,0.001
"783",0.631578947368421,0.368421052631579,112,8860,1,856,3.467517667,1,0,250.4
"784",0,0.368421052631579,60,9100,365,0,114.35762433,0,1,0.001
"785",0.703703703703704,0.296296296296296,112,9500,1,856,10.759710259,1,0,279.3
"786",0,0.296296296296296,60,9100,365,0,104.65194581,0,1,0.001
"787",0,1,140,7340,1,800,8.225944,1,0,202.1
"788",0,1,60,9100,365,0,165.435348,0,1,0.001
"789",0.363636363636364,0.636363636363636,161,13600,1,758,10.194444,1,0,404.3
