"","i","j","207ゾーンi","207ゾーンj","47ゾーンi","47ゾーンj","207ゾーン名i","207ゾーン名j","所要時間","費用","航空便数","滞在可能時間","アクセシビリティ","鉄道ダミー","エアライン参入数","x","OD1","OD2","路線距離","一便あたり座席数","一便あたり貨物","一便あたり超過手荷物"
"2418",7,52,51,432,13,41,"秋田臨海","八代・芦北",628,19870,1,NA,4.808045667,1,0,0,0,0,1988.8,0,0,0
"2419",7,53,51,461,13,44,"秋田臨海","鹿児島",673,21170,1,NA,4.226098167,1,0,0,0,0,2126.4,0,0,0
"2420",7,54,51,462,13,44,"秋田臨海","川北薩・串木野",661,20840,1,NA,3.145508167,1,0,0,0,0,2080.3,0,0,0
"2421",7,7,51,51,13,13,"秋田臨海","秋田臨海",0,NA,1,1080,4.623068,1,0,0,0,0,0,0,0,0
"2422",7,8,51,61,13,15,"秋田臨海","山形",266,7560,1,548,3.630142,1,0,6,6,115,476.9,0,0,0
"2423",7,9,51,63,13,12,"秋田臨海","米沢",232,7020,1,616,4.066537,1,0,0,0,15,429.9,0,0,0
"2424",7,10,51,64,13,12,"秋田臨海","新庄",314,8420,1,452,2.751529,1,0,0,0,13,538.4,0,0,0
"2425",7,11,51,71,13,12,"秋田臨海","福島",196,6480,1,688,4.292227833,1,0,8,8,23,389.8,0,0,0
"2426",7,12,51,73,13,17,"秋田臨海","郡山",211,7020,1,658,5.299812,1,0,8,8,22,435.9,0,0,0
"2427",7,13,51,76,13,17,"秋田臨海","白河",180,7560,1,720,4.863513667,1,0,2,2,4,477.2,0,0,0
"2428",7,14,51,91,13,18,"秋田臨海","宇都宮",238,8750,1,604,4.460443667,1,0,1,1,3,553.1,0,0,0
"2429",7,15,51,93,13,18,"秋田臨海","栃木・小山",137,9290,1,806,11.752636259,1,0,0,0,2,582,0,0,0
"2430",7,16,51,95,13,18,"秋田臨海","那須",165,8210,1,750,9.21887,1,0,0,0,5,504.8,0,0,0
"2431",8,17,61,101,15,18,"山形","前橋・高崎",161,6800,1,758,10.194444,1,0,4,4,11,404.3,0,0,0
"2432",8,18,61,104,15,18,"山形","沼田・利根",186,7340,1,708,9.849275,1,0,0,0,1,450.9,0,0,0
"2433",8,19,61,111,15,18,"山形","浦和",137,5620,1,806,6.720805,1,0,52,52,137,329.6,0,0,0
"2434",8,20,61,113,15,18,"山形","児玉・大里",151,6260,1,778,2.02797,1,0,2,2,11,364,0,0,0
"2435",8,21,61,131,15,18,"山形","23区",162,5940,1,756,3.1186585,1,0,398,423,497,359.9,0,0,0
"2436",8,22,61,141,15,18,"山形","横浜",181,6480,1,718,7.1810235,1,0,47,48,78,388.7,0,0,0
"2437",8,23,61,144,15,18,"山形","小田原",202,7340,1,676,2.588186,1,0,10,10,11,443.8,0,0,0
"2438",8,24,61,151,15,20,"山形","新潟",232,9610,1,616,3.424892667,1,0,0,0,23,633.2,0,0,0
"2439",8,25,61,152,15,20,"山形","長岡",209,8960,1,662,1.609551,1,0,1,1,7,569.9,0,0,0
"2440",8,26,61,154,15,20,"山形","三条・燕",220,9290,1,640,3.072818,1,0,0,0,4,593.1,0,0,0
"2441",8,27,61,155,15,20,"山形","魚沼",199,8420,1,682,16.752745,1,0,0,0,0,528.2,0,0,0
"2442",8,28,61,201,15,18,"山形","長野",223,8420,1,634,2.398636,1,0,6,6,9,521.7,0,0,0
"2443",8,29,61,203,15,24,"山形","上田",211,7880,1,658,1.852012,1,0,2,2,3,488.5,0,0,0
"2444",8,30,61,211,15,24,"山形","岐阜",342,10480,1,396,15.539278,1,0,1,1,1,756.2,0,0,0
"2445",8,1,61,22,15,10,"山形","南部",163,7340,1,754,6.313151,1,0,9,9,17,446.2,0,0,0
"2446",8,31,61,221,15,18,"山形","中部",230,8750,1,620,2.69255,1,0,7,7,9,540.1,0,0,0
"2447",8,32,61,222,15,24,"山形","西部",256,9610,1,568,3.094054167,1,0,1,1,2,617,0,0,0
"2448",8,33,61,223,15,18,"山形","東部",224,7880,1,632,6.8515425,1,0,6,6,7,480.6,0,0,0
"2449",8,34,61,231,15,24,"山形","名古屋",261,10480,1,558,4.259468333,1,0,5,7,12,725.9,0,0,0
"2450",8,35,61,232,15,24,"山形","東三河",299,9830,1,482,2.813871667,1,0,1,2,2,653.5,0,0,0
"2451",8,36,61,233,15,24,"山形","豊田",318,10150,1,444,11.626972,1,0,6,12,13,696.2,0,0,0
"2452",8,37,61,252,15,25,"山形","東北部",361,11120,1,358,6.750966,1,0,0,0,0,805.8,0,0,0
"2453",8,38,61,261,15,25,"山形","京都",297,11340,1,486,3.834739,1,0,9,23,36,873.5,0,0,0
"2454",8,39,61,271,15,25,"山形","大阪",312,11660,1,456,2.423729,1,0,4,12,16,912.5,0,0,0
"2455",8,40,61,281,15,25,"山形","神戸",325,11990,1,430,3.045015,1,0,1,6,17,949.4,0,0,0
"2456",8,41,61,283,15,25,"山形","播磨",342,12640,1,396,2.747855667,1,0,1,2,2,1004.2,0,0,0
"2457",8,2,61,31,15,11,"山形","盛岡",171,3020,1,738,2.843301,1,0,27,27,91,175.4,0,0,0
"2458",8,3,61,32,15,11,"山形","北上中部",159,2590,1,762,6.524855,1,0,1,1,45,140.1,0,0,0
"2459",8,4,61,33,15,11,"山形","両磐",131,1490,1,818,2.703089,1,0,2,2,42,85.2,0,0,0
"2460",8,42,61,331,15,30,"山形","県南",357,13180,1,366,2.507978167,1,0,1,2,2,1092.8,0,0,0
"2461",8,43,61,341,15,31,"山形","広島",398,14470,1,284,3.4234315,1,0,1,4,6,1254.1,0,0,0
"2462",8,44,61,342,15,31,"山形","備後",375,13500,1,330,1.885873167,1,0,1,2,2,1151.1,0,0,0
"2463",8,45,61,351,15,32,"山形","山口",426,15340,1,228,12.21420474,1,0,1,1,2,1386.9,0,0,0
"2464",8,46,61,352,15,32,"山形","下関",569,15980,1,NA,6.792314,1,0,0,1,1,1448.6,0,0,0
"2465",8,47,61,353,15,32,"山形","宇部",558,15660,1,NA,14.901005,1,0,0,1,1,1422,0,0,0
"2466",8,48,61,354,15,32,"山形","岩国",508,14800,1,64,7.803269,1,0,0,0,0,1295.5,0,0,0
"2467",8,49,61,355,15,32,"山形","徳山",423,15010,1,234,8.609232,1,0,0,0,0,1342.6,0,0,0
"2468",8,50,61,401,15,37,"山形","福岡",462,16520,1,156,3.072267,1,0,2,7,9,1534.8,0,0,0
"2469",8,51,61,402,15,37,"山形","北九州",445,15980,1,190,2.063081333,1,0,0,2,2,1467.6,0,0,0
"2470",8,5,61,41,15,12,"山形","仙台",91,200,1,898,2.637068,1,0,6,6,422,8.1,0,0,0
"2471",8,6,61,43,15,12,"山形","古川",119,970,1,842,6.382616,1,0,0,0,371,56.3,0,0,0
"2472",8,52,61,432,15,41,"山形","八代・芦北",562,17820,1,NA,3.815119667,1,0,0,0,0,1686.1,0,0,0
"2473",8,53,61,461,15,44,"山形","鹿児島",607,18680,1,NA,3.233172167,1,0,1,2,2,1823.7,0,0,0
"2474",8,54,61,462,15,44,"山形","川北薩・串木野",595,18360,1,NA,2.152582167,1,0,0,0,0,1777.6,0,0,0
"2475",8,7,61,51,15,13,"山形","秋田臨海",266,5400,1,548,3.630142,1,0,6,6,83,302.7,0,0,0
"2476",8,8,61,61,15,15,"山形","山形",0,3020,1,1080,2.637216,1,0,0,0,0,174.2,0,0,0
"2477",8,9,61,63,15,12,"山形","米沢",34,2270,1,1012,3.073611,1,0,0,0,0,127.2,0,0,0
"2478",8,10,61,64,15,12,"山形","新庄",48,4000,1,984,1.758603,1,0,0,0,0,235.7,0,0,0
"2479",8,11,61,71,15,12,"山形","福島",70,1490,1,940,3.299301833,1,0,5,5,162,87.1,0,0,0
"2480",8,12,61,73,15,17,"山形","郡山",85,2270,1,910,4.306886,1,0,3,3,145,133.2,0,0,0
"2481",8,13,61,76,15,17,"山形","白河",155,3020,1,770,3.870587667,1,0,1,1,19,174.5,0,0,0
"2482",8,14,61,91,15,18,"山形","宇都宮",112,4430,1,856,3.467517667,1,0,36,36,57,250.4,0,0,0
"2483",8,15,61,93,15,18,"山形","栃木・小山",112,4750,1,856,10.759710259,1,0,19,19,27,279.3,0,0,0
"2484",8,16,61,95,15,18,"山形","那須",140,3670,1,800,8.225944,1,0,0,0,43,202.1,0,0,0
"2485",9,17,63,101,12,18,"米沢","前橋・高崎",127,5940,1,826,10.630839,1,0,6,6,11,357.3,0,0,0
"2486",9,18,63,104,12,18,"米沢","沼田・利根",152,6800,1,776,10.28567,1,0,0,0,0,403.9,0,0,0
"2487",9,19,63,111,12,18,"米沢","浦和",103,5080,1,874,7.1572,1,0,29,29,54,282.6,0,0,0
"2488",9,20,63,113,12,18,"米沢","児玉・大里",117,5400,1,846,2.464365,1,0,0,0,3,317,0,0,0
"2489",9,21,63,131,12,18,"米沢","23区",128,5400,1,824,3.5550535,1,0,135,135,173,312.9,0,0,0
"2490",9,22,63,141,12,18,"米沢","横浜",147,5940,1,786,7.6174185,1,0,26,26,32,341.7,0,0,0
"2491",9,23,63,144,12,18,"米沢","小田原",168,6480,1,744,3.024581,1,0,1,1,1,396.8,0,0,0
"2492",9,24,63,151,12,20,"米沢","新潟",198,9290,1,684,3.861287667,1,0,0,0,35,586.2,0,0,0
"2493",9,25,63,152,12,20,"米沢","長岡",175,8420,1,730,2.045946,1,0,0,0,3,522.9,0,0,0
"2494",9,26,63,154,12,20,"米沢","三条・燕",186,8750,1,708,3.509213,1,0,0,0,5,546.1,0,0,0
"2495",9,27,63,155,12,20,"米沢","魚沼",165,7880,1,750,17.18914,1,0,0,0,0,481.2,0,0,0
"2496",9,28,63,201,12,18,"米沢","長野",189,7560,1,702,2.835031,1,0,0,0,1,474.7,0,0,0
"2497",9,29,63,203,12,24,"米沢","上田",177,7340,1,726,2.288407,1,0,1,1,1,441.5,0,0,0
"2498",9,30,63,211,12,24,"米沢","岐阜",308,10150,1,464,15.975673,1,0,0,0,0,709.2,0,0,0
"2499",9,1,63,22,12,10,"米沢","南部",129,6480,1,822,6.749546,1,0,0,0,1,399.2,0,0,0
"2500",9,31,63,221,12,18,"米沢","中部",196,7880,1,688,3.128945,1,0,3,3,3,493.1,0,0,0
"2501",9,32,63,222,12,24,"米沢","西部",222,8960,1,636,3.530449167,1,0,2,2,2,570,0,0,0
"2502",9,33,63,223,12,18,"米沢","東部",190,7020,1,700,7.2879375,1,0,2,2,3,433.6,0,0,0
"2503",9,34,63,231,12,24,"米沢","名古屋",227,9830,1,626,4.695863333,1,0,4,4,4,678.9,0,0,0
"2504",9,35,63,232,12,24,"米沢","東三河",265,9610,1,550,3.250266667,1,0,1,1,1,606.5,0,0,0
"2505",9,36,63,233,12,24,"米沢","豊田",284,9830,1,512,12.063367,1,0,2,2,3,649.2,0,0,0
"2506",9,37,63,252,12,25,"米沢","東北部",327,10480,1,426,7.187361,1,0,0,0,0,758.8,0,0,0
"2507",9,38,63,261,12,25,"米沢","京都",263,11120,1,554,4.271134,1,0,0,3,3,826.5,0,0,0
"2508",9,39,63,271,12,25,"米沢","大阪",278,11340,1,524,2.860124,1,0,4,5,5,865.5,0,0,0
"2509",9,40,63,281,12,25,"米沢","神戸",291,11660,1,498,3.48141,1,0,0,0,6,902.4,0,0,0
"2510",9,41,63,283,12,25,"米沢","播磨",308,11990,1,464,3.184250667,1,0,1,1,1,957.2,0,0,0
"2511",9,2,63,31,12,11,"米沢","盛岡",137,4000,1,806,3.279696,1,0,3,3,7,222.4,0,0,0
"2512",9,3,63,32,12,11,"米沢","北上中部",125,3350,1,830,6.96125,1,0,1,1,7,187.1,0,0,0
"2513",9,4,63,33,12,11,"米沢","両磐",97,2270,1,886,3.139484,1,0,0,0,4,132.2,0,0,0
"2514",9,42,63,331,12,30,"米沢","県南",323,12960,1,434,2.944373167,1,0,1,1,1,1045.8,0,0,0
"2515",9,43,63,341,12,31,"米沢","広島",364,14150,1,352,3.8598265,1,0,2,3,3,1207.1,0,0,0
"2516",9,44,63,342,12,31,"米沢","備後",341,13180,1,398,2.322268167,1,0,0,0,0,1104.1,0,0,0
"2517",9,45,63,351,12,32,"米沢","山口",392,15010,1,296,12.65059974,1,0,0,0,0,1339.9,0,0,0
"2518",9,46,63,352,12,32,"米沢","下関",535,15660,1,10,7.228709,1,0,0,0,0,1401.6,0,0,0
"2519",9,47,63,353,12,32,"米沢","宇部",524,15340,1,32,15.3374,1,0,0,0,0,1375,0,0,0
"2520",9,48,63,354,12,32,"米沢","岩国",474,14470,1,132,8.239664,1,0,0,0,0,1248.5,0,0,0
"2521",9,49,63,355,12,32,"米沢","徳山",389,14800,1,302,9.045627,1,0,0,0,0,1295.6,0,0,0
"2522",9,50,63,401,12,37,"米沢","福岡",428,16310,1,224,3.508662,1,0,1,3,3,1487.8,0,0,0
"2523",9,51,63,402,12,37,"米沢","北九州",411,15660,1,258,2.499476333,1,0,0,0,0,1420.6,0,0,0
"2524",9,5,63,41,12,12,"米沢","仙台",57,670,1,966,3.073463,1,0,45,45,832,38.9,0,0,0
"2525",9,6,63,43,12,12,"米沢","古川",85,1940,1,910,6.819011,1,0,0,0,34,103.3,0,0,0
"2526",9,52,63,432,12,41,"米沢","八代・芦北",528,17170,1,24,4.251514667,1,0,0,0,0,1639.1,0,0,0
"2527",9,53,63,461,12,44,"米沢","鹿児島",573,18360,1,NA,3.669567167,1,0,0,0,0,1776.7,0,0,0
"2528",9,54,63,462,12,44,"米沢","川北薩・串木野",561,18140,1,NA,2.588977167,1,0,0,0,0,1730.6,0,0,0
"2529",9,7,63,51,12,13,"米沢","秋田臨海",232,5940,1,616,4.066537,1,0,0,0,7,349.7,0,0,0
"2530",9,8,63,61,12,15,"米沢","山形",34,2270,1,1012,3.073611,1,0,0,0,0,127.2,0,0,0
"2531",9,9,63,63,12,12,"米沢","米沢",0,1490,1,1080,3.510006,1,0,0,0,0,80.2,0,0,0
"2532",9,10,63,64,12,12,"米沢","新庄",82,3350,1,916,2.194998,1,0,0,0,0,188.7,0,0,0
"2533",9,11,63,71,12,12,"米沢","福島",36,760,1,1008,3.735696833,1,0,6,6,824,40.1,0,0,0
"2534",9,12,63,73,12,17,"米沢","郡山",51,1490,1,978,4.743281,1,0,0,0,231,86.2,0,0,0
"2535",9,13,63,76,12,17,"米沢","白河",121,2270,1,838,4.306982667,1,0,0,0,21,127.5,0,0,0
"2536",9,14,63,91,12,18,"米沢","宇都宮",78,3670,1,924,3.903912667,1,0,2,2,13,203.4,0,0,0
"2537",9,15,63,93,12,18,"米沢","栃木・小山",78,4000,1,924,11.196105259,1,0,2,2,4,232.3,0,0,0
"2538",9,16,63,95,12,18,"米沢","那須",106,2590,1,868,8.662339,1,0,1,1,25,155.1,0,0,0
"2539",10,17,64,101,12,18,"新庄","前橋・高崎",209,7560,1,662,9.315831,1,0,0,0,0,465.8,0,0,0
"2540",10,18,64,104,12,18,"新庄","沼田・利根",234,8210,1,612,8.970662,1,0,0,0,0,512.4,0,0,0
"2541",10,19,64,111,12,18,"新庄","浦和",185,6480,1,710,5.842192,1,0,10,10,13,391.1,0,0,0
"2542",10,20,64,113,12,18,"新庄","児玉・大里",199,7020,1,682,1.149357,1,0,0,0,0,425.5,0,0,0
"2543",10,21,64,131,12,18,"新庄","23区",210,7020,1,660,2.2400455,1,0,54,54,61,421.4,0,0,0
"2544",10,22,64,141,12,18,"新庄","横浜",229,7340,1,622,6.3024105,1,0,1,2,4,450.2,0,0,0
"2545",10,23,64,144,12,18,"新庄","小田原",250,8210,1,580,1.709573,1,0,1,1,1,505.3,0,0,0
"2546",10,24,64,151,12,20,"新庄","新潟",280,10150,1,520,2.546279667,1,0,0,0,2,694.7,0,0,0
"2547",10,25,64,152,12,20,"新庄","長岡",257,9610,1,566,0.730938,1,0,0,0,0,631.4,0,0,0
"2548",10,26,64,154,12,20,"新庄","三条・燕",268,9830,1,544,2.194205,1,0,0,0,0,654.6,0,0,0
"2549",10,27,64,155,12,20,"新庄","魚沼",247,9290,1,586,15.874132,1,0,1,1,1,589.7,0,0,0
"2550",10,28,64,201,12,18,"新庄","長野",271,9290,1,538,1.520023,1,0,0,0,1,583.2,0,0,0
"2551",10,29,64,203,12,24,"新庄","上田",259,8750,1,562,0.973399,1,0,2,2,2,550,0,0,0
"2552",10,30,64,211,12,24,"新庄","岐阜",390,11120,1,300,14.660665,1,0,0,0,0,817.7,0,0,0
"2553",10,1,64,22,12,10,"新庄","南部",211,8210,1,658,5.434538,1,0,0,0,0,507.7,0,0,0
"2554",10,31,64,221,12,18,"新庄","中部",278,9610,1,524,1.813937,1,0,2,2,2,601.6,0,0,0
"2555",10,32,64,222,12,24,"新庄","西部",304,9830,1,472,2.215441167,1,0,0,0,0,678.5,0,0,0
"2556",10,33,64,223,12,18,"新庄","東部",272,8750,1,536,5.9729295,1,0,1,1,19,542.1,0,0,0
"2557",10,34,64,231,12,24,"新庄","名古屋",309,10800,1,462,3.380855333,1,0,0,0,0,787.4,0,0,0
"2558",10,35,64,232,12,24,"新庄","東三河",347,10150,1,386,1.935258667,1,0,0,0,0,715,0,0,0
"2559",10,36,64,233,12,24,"新庄","豊田",366,10480,1,348,10.748359,1,0,0,0,0,757.7,0,0,0
"2560",10,37,64,252,12,25,"新庄","東北部",409,11340,1,262,5.872353,1,0,0,0,0,867.3,0,0,0
"2561",10,38,64,261,12,25,"新庄","京都",345,11990,1,390,2.956126,1,0,0,2,3,935,0,0,0
"2562",10,39,64,271,12,25,"新庄","大阪",360,12310,1,360,1.545116,1,0,0,1,1,974,0,0,0
"2563",10,40,64,281,12,25,"新庄","神戸",373,12640,1,334,2.166402,1,0,0,1,1,1010.9,0,0,0
"2564",10,41,64,283,12,25,"新庄","播磨",390,12960,1,300,1.869242667,1,0,0,0,0,1065.7,0,0,0
"2565",10,2,64,31,12,11,"新庄","盛岡",219,1940,1,642,1.964688,1,0,1,1,5,113.9,0,0,0
"2566",10,3,64,32,12,11,"新庄","北上中部",207,1320,1,666,5.646242,1,0,0,0,2,78.6,0,0,0
"2567",10,4,64,33,12,11,"新庄","両磐",179,410,1,722,1.824476,1,0,0,0,3,23.7,0,0,0
"2568",10,42,64,331,12,30,"新庄","県南",405,13500,1,270,1.629365167,1,0,0,0,0,1154.3,0,0,0
"2569",10,43,64,341,12,31,"新庄","広島",446,14800,1,188,2.5448185,1,0,0,0,0,1315.6,0,0,0
"2570",10,44,64,342,12,31,"新庄","備後",423,14150,1,234,1.007260167,1,0,1,1,1,1212.6,0,0,0
"2571",10,45,64,351,12,32,"新庄","山口",474,15980,1,132,11.33559174,1,0,0,0,0,1448.4,0,0,0
"2572",10,46,64,352,12,32,"新庄","下関",617,16310,1,NA,5.913701,1,0,0,0,0,1510.1,0,0,0
"2573",10,47,64,353,12,32,"新庄","宇部",606,16310,1,NA,14.022392,1,0,0,0,0,1483.5,0,0,0
"2574",10,48,64,354,12,32,"新庄","岩国",556,15010,1,NA,6.924656,1,0,0,0,0,1357,0,0,0
"2575",10,49,64,355,12,32,"新庄","徳山",471,15660,1,138,7.730619,1,0,0,0,0,1404.1,0,0,0
"2576",10,50,64,401,12,37,"新庄","福岡",510,16850,1,60,2.193654,1,0,1,1,1,1596.3,0,0,0
"2577",10,51,64,402,12,37,"新庄","北九州",493,16520,1,94,1.184468333,1,0,0,0,0,1529.1,0,0,0
"2578",10,5,64,41,12,12,"新庄","仙台",139,1140,1,802,1.758455,1,0,0,0,362,69.6,0,0,0
"2579",10,6,64,43,12,12,"新庄","古川",167,190,1,746,5.504003,1,0,0,0,141,5.2,0,0,0
"2580",10,52,64,432,12,41,"新庄","八代・芦北",610,18140,1,NA,2.936506667,1,0,0,0,0,1747.6,0,0,0
"2581",10,53,64,461,12,44,"新庄","鹿児島",655,19330,1,NA,2.354559167,1,0,0,0,0,1885.2,0,0,0
"2582",10,54,64,462,12,44,"新庄","川北薩・串木野",643,18680,1,NA,1.273969167,1,0,0,0,0,1839.1,0,0,0
"2583",10,7,64,51,12,13,"新庄","秋田臨海",314,4430,1,452,2.751529,1,0,0,0,68,241.2,0,0,0
"2584",10,8,64,61,12,15,"新庄","山形",48,4000,1,984,1.758603,1,0,0,0,0,235.7,0,0,0
"2585",10,9,64,63,12,12,"新庄","米沢",82,3350,1,916,2.194998,1,0,0,0,0,188.7,0,0,0
"2586",10,10,64,64,12,12,"新庄","新庄",0,5080,1,1080,0.87999,1,0,0,0,0,297.2,0,0,0
"2587",10,11,64,71,12,12,"新庄","福島",118,2590,1,844,2.420688833,1,0,6,6,9,148.6,0,0,0
"2588",10,12,64,73,12,17,"新庄","郡山",133,3350,1,814,3.428273,1,0,1,1,6,194.7,0,0,0
"2589",10,13,64,76,12,17,"新庄","白河",203,4000,1,674,2.991974667,1,0,0,0,2,236,0,0,0
"2590",10,14,64,91,12,18,"新庄","宇都宮",160,5400,1,760,2.588904667,1,0,0,0,49,311.9,0,0,0
"2591",10,15,64,93,12,18,"新庄","栃木・小山",160,5940,1,760,9.881097259,1,0,0,0,0,340.8,0,0,0
"2592",10,16,64,95,12,18,"新庄","那須",188,4750,1,704,7.347331,1,0,0,0,0,263.6,0,0,0
"2593",11,17,71,101,12,18,"福島","前橋・高崎",91,3020,1,898,10.856529833,1,0,11,11,25,167.8,0,0,0
"2594",11,18,71,104,12,18,"福島","沼田・利根",116,2270,1,848,10.511360833,1,0,0,0,1,121.2,0,0,0
"2595",11,19,71,111,12,18,"福島","浦和",67,4430,1,946,7.382890833,1,0,86,86,339,242.5,0,0,0
"2596",11,20,71,113,12,18,"福島","児玉・大里",81,3670,1,918,2.690055833,1,0,3,3,7,208.1,0,0,0
"2597",11,21,71,131,12,18,"福島","23区",93,4750,1,894,3.780744333,1,0,352,352,502,272.8,0,0,0
"2598",11,22,71,141,12,18,"福島","横浜",112,5400,1,856,7.843109333,1,0,57,57,70,301.6,0,0,0
"2599",11,23,71,144,12,18,"福島","小田原",133,5940,1,814,3.250271833,1,0,4,4,6,356.7,0,0,0
"2600",11,24,71,151,12,20,"福島","新潟",162,1140,1,756,4.0869785,1,0,0,0,78,61.1,0,0,0
"2601",11,25,71,152,12,20,"福島","長岡",139,140,1,802,2.271636833,1,0,4,4,20,2.2,0,0,0
"2602",11,26,71,154,12,20,"福島","三条・燕",150,410,1,780,3.734903833,1,0,0,0,5,21,0,0,0
"2603",11,27,71,155,12,20,"福島","魚沼",129,760,1,822,17.414830833,1,0,0,0,2,43.9,0,0,0
"2604",11,28,71,201,12,18,"福島","長野",153,970,1,774,3.060721833,1,0,2,2,9,50.4,0,0,0
"2605",11,29,71,203,12,24,"福島","上田",141,1490,1,798,2.514097833,1,0,3,3,8,83.6,0,0,0
"2606",11,30,71,211,12,24,"福島","岐阜",273,9830,1,534,16.201363833,1,0,3,3,6,669.1,0,0,0
"2607",11,1,71,22,12,10,"福島","南部",93,5940,1,894,6.975236833,1,0,8,8,16,359.1,0,0,0
"2608",11,31,71,221,12,18,"福島","中部",161,7340,1,758,3.354635833,1,0,1,1,2,453,0,0,0
"2609",11,32,71,222,12,24,"福島","西部",187,8420,1,706,3.75614,1,0,3,3,3,529.9,0,0,0
"2610",11,33,71,223,12,18,"福島","東部",155,6480,1,770,7.513628333,1,0,7,7,9,393.5,0,0,0
"2611",11,34,71,231,12,24,"福島","名古屋",192,9610,1,696,4.921554166,1,0,2,3,4,638.8,0,0,0
"2612",11,35,71,232,12,24,"福島","東三河",230,8960,1,620,3.4759575,1,0,0,0,0,566.4,0,0,0
"2613",11,36,71,233,12,24,"福島","豊田",249,9610,1,582,12.289057833,1,0,4,5,6,609.1,0,0,0
"2614",11,37,71,252,12,25,"福島","東北部",292,10150,1,496,7.413051833,1,0,0,0,0,718.7,0,0,0
"2615",11,38,71,261,12,25,"福島","京都",228,10800,1,624,4.496824833,1,0,4,6,14,786.4,0,0,0
"2616",11,39,71,271,12,25,"福島","大阪",243,11120,1,594,3.085814833,1,0,13,19,23,825.4,0,0,0
"2617",11,40,71,281,12,25,"福島","神戸",256,11340,1,568,3.707100833,1,0,7,9,17,862.3,0,0,0
"2618",11,41,71,283,12,25,"福島","播磨",273,11660,1,534,3.4099415,1,0,1,1,102,917.1,0,0,0
"2619",11,2,71,31,12,11,"福島","盛岡",101,4750,1,878,3.505386833,1,0,21,21,59,262.5,0,0,0
"2620",11,3,71,32,12,11,"福島","北上中部",89,4000,1,902,7.186940833,1,0,11,11,38,227.2,0,0,0
"2621",11,4,71,33,12,11,"福島","両磐",61,3020,1,958,3.365174833,1,0,1,1,22,172.3,0,0,0
"2622",11,42,71,331,12,30,"福島","県南",288,12640,1,504,3.170064,1,0,1,1,4,1005.7,0,0,0
"2623",11,43,71,341,12,31,"福島","広島",329,13820,1,422,4.085517333,1,0,2,3,5,1167,0,0,0
"2624",11,44,71,342,12,31,"福島","備後",306,12960,1,468,2.547959,1,0,0,1,1,1064,0,0,0
"2625",11,45,71,351,12,32,"福島","山口",357,14800,1,366,12.876290573,1,0,1,1,2,1299.8,0,0,0
"2626",11,46,71,352,12,32,"福島","下関",500,15340,1,80,7.454399833,1,0,2,2,2,1361.5,0,0,0
"2627",11,47,71,353,12,32,"福島","宇部",489,15010,1,102,15.563090833,1,0,0,0,0,1334.9,0,0,0
"2628",11,48,71,354,12,32,"福島","岩国",439,14150,1,202,8.465354833,1,0,0,0,0,1208.4,0,0,0
"2629",11,49,71,355,12,32,"福島","徳山",354,14470,1,372,9.271317833,1,0,0,0,0,1255.5,0,0,0
"2630",11,50,71,401,12,37,"福島","福岡",393,15980,1,294,3.734352833,1,0,3,8,14,1447.7,0,0,0
"2631",11,51,71,402,12,37,"福島","北九州",376,15340,1,328,2.725167166,1,0,0,1,2,1380.5,0,0,0
"2632",11,5,71,41,12,12,"福島","仙台",21,1320,1,1038,3.299153833,1,0,289,293,489,79,0,0,0
"2633",11,6,71,43,12,12,"福島","古川",49,2590,1,982,7.044701833,1,0,6,6,93,143.4,0,0,0
"2634",11,52,71,432,12,41,"福島","八代・芦北",493,16850,1,94,4.4772055,1,0,0,0,0,1599,0,0,0
"2635",11,53,71,461,12,44,"福島","鹿児島",538,18140,1,4,3.895258,1,0,0,0,1,1736.6,0,0,0
"2636",11,54,71,462,12,44,"福島","川北薩・串木野",526,17820,1,28,2.814668,1,0,0,0,0,1690.5,0,0,0
"2637",11,7,71,51,12,13,"福島","秋田臨海",196,6480,1,688,4.292227833,1,0,8,8,33,389.8,0,0,0
"2638",11,8,71,61,12,15,"福島","山形",70,1490,1,940,3.299301833,1,0,5,5,154,87.1,0,0,0
"2639",11,9,71,63,12,12,"福島","米沢",36,760,1,1008,3.735696833,1,0,6,6,472,40.1,0,0,0
"2640",11,10,71,64,12,12,"福島","新庄",118,2590,1,844,2.420688833,1,0,6,6,12,148.6,0,0,0
"2641",11,11,71,71,12,12,"福島","福島",0,NA,1,1080,3.961387666,1,0,0,0,0,0,0,0,0
"2642",11,12,71,73,12,17,"福島","郡山",15,840,1,1050,4.968971833,1,0,0,0,0,46.1,0,0,0
"2643",11,13,71,76,12,17,"福島","白河",85,1490,1,910,4.5326735,1,0,0,0,0,87.4,0,0,0
"2644",11,14,71,91,12,18,"福島","宇都宮",42,3020,1,996,4.1296035,1,0,16,16,135,163.3,0,0,0
"2645",11,15,71,93,12,18,"福島","栃木・小山",42,3350,1,996,11.421796092,1,0,24,24,42,192.2,0,0,0
"2646",11,16,71,95,12,18,"福島","那須",70,1940,1,940,8.888029833,1,0,2,2,212,115,0,0,0
"2647",12,17,73,101,17,18,"郡山","前橋・高崎",76,2270,1,928,11.864114,1,0,5,5,40,121.7,0,0,0
"2648",12,18,73,104,17,18,"郡山","沼田・利根",101,1320,1,878,11.518945,1,0,5,5,7,75.1,0,0,0
