"","47ゾーンi","47ゾーンj","i","j","207ゾーンi","207ゾーンj","207ゾーン名i","207ゾーン名j","所要時間","費用","航空便数","滞在可能時間","アクセシビリティ","鉄道ダミー","エアライン参入数","x","OD1","OD2","一便あたり座席数","一便あたり貨物","一便あたり超過手荷物","路線距離"
"209",11,41,3,52,32,432,"北上中部","八代・芦北",NA,NA,NA,NA,42.7137605,0,NA,0,0,0,0,0,0,NA
"210",11,41,4,52,33,432,"両磐","八代・芦北",NA,NA,NA,NA,92.7550505,0,NA,0,0,0,0,0,0,NA
"211",11,44,2,54,31,462,"盛岡","川北薩・串木野",NA,NA,NA,NA,66.42666017,0,NA,0,0,0,0,0,0,NA
"212",11,44,3,54,32,462,"北上中部","川北薩・串木野",NA,NA,NA,NA,39.14178217,0,NA,0,0,0,0,0,0,NA
"213",11,44,4,53,33,461,"両磐","鹿児島",NA,NA,NA,NA,79.17890717,0,NA,1,1,1,0,0,0,NA
"214",11,44,2,53,31,461,"盛岡","鹿児島",NA,NA,NA,NA,56.42249517,0,NA,0,0,1,0,0,0,NA
"215",11,44,3,53,32,461,"北上中部","鹿児島",NA,NA,NA,NA,29.13761717,0,NA,0,0,0,0,0,0,NA
"216",11,44,4,54,33,462,"両磐","川北薩・串木野",NA,NA,NA,NA,89.18307217,0,NA,0,0,0,0,0,0,NA
"217",12,10,5,1,41,22,"仙台","南部",NA,NA,NA,NA,37.81483,0,NA,0,246,458,0,0,0,NA
"218",12,10,10,1,64,22,"新庄","南部",NA,NA,NA,NA,111.030077,0,NA,0,0,0,0,0,0,NA
"219",12,10,6,1,43,22,"古川","南部",NA,NA,NA,NA,88.601564,0,NA,0,0,21,0,0,0,NA
"220",12,10,11,1,71,22,"福島","南部",NA,NA,NA,NA,74.5039605,0,NA,0,8,16,0,0,0,NA
"221",12,10,9,1,63,22,"米沢","南部",NA,NA,NA,NA,97.816302,0,NA,0,0,1,0,0,0,NA
"222",12,11,6,3,43,32,"古川","北上中部",NA,NA,NA,NA,70.010107,0,NA,0,4,211,0,0,0,NA
"223",12,11,10,2,64,31,"新庄","盛岡",NA,NA,NA,NA,119.723498,0,NA,0,1,5,0,0,0,NA
"224",12,11,10,4,64,33,"新庄","両磐",NA,NA,NA,NA,142.47991,0,NA,0,0,3,0,0,0,NA
"225",12,11,6,2,43,31,"古川","盛岡",NA,NA,NA,NA,97.294985,0,NA,0,1,193,0,0,0,NA
"226",12,11,10,3,64,32,"新庄","北上中部",NA,NA,NA,NA,92.43862,0,NA,0,0,2,0,0,0,NA
"227",12,11,5,3,41,32,"仙台","北上中部",NA,NA,NA,NA,19.223373,0,NA,0,147,896,0,0,0,NA
"228",12,11,6,4,43,33,"古川","両磐",NA,NA,NA,NA,120.051397,0,NA,0,5,5,0,0,0,NA
"229",12,11,5,2,41,31,"仙台","盛岡",NA,NA,NA,NA,46.508251,0,NA,0,524,1363,0,0,0,NA
"230",12,11,11,4,71,33,"福島","両磐",NA,NA,NA,NA,105.9537935,0,NA,0,1,22,0,0,0,NA
"231",12,11,9,2,63,31,"米沢","盛岡",NA,NA,NA,NA,106.509723,0,NA,0,3,7,0,0,0,NA
"232",12,11,9,4,63,33,"米沢","両磐",NA,NA,NA,NA,129.266135,0,NA,0,0,4,0,0,0,NA
"233",12,11,11,2,71,31,"福島","盛岡",NA,NA,NA,NA,83.1973815,0,NA,0,21,59,0,0,0,NA
"234",12,11,9,3,63,32,"米沢","北上中部",NA,NA,NA,NA,79.224845,0,NA,0,1,7,0,0,0,NA
"235",12,11,5,4,41,33,"仙台","両磐",NA,NA,NA,NA,69.264663,0,NA,0,39,616,0,0,0,NA
"236",12,11,11,3,71,32,"福島","北上中部",NA,NA,NA,NA,55.9125035,0,NA,0,11,38,0,0,0,NA
"237",12,12,5,5,41,41,"仙台","仙台",NA,NA,NA,NA,30.581962,0,NA,0,0,0,0,0,0,NA
"238",12,12,6,5,43,41,"古川","仙台",NA,NA,NA,NA,81.368696,0,NA,0,0,0,0,0,0,NA
"239",12,12,6,6,43,43,"古川","古川",NA,NA,NA,NA,132.15543,0,NA,0,0,0,0,0,0,NA
"240",12,12,6,9,43,63,"古川","米沢",NA,NA,NA,NA,141.370168,0,NA,0,0,34,0,0,0,NA
"241",12,12,10,6,64,43,"新庄","古川",NA,NA,NA,NA,154.583943,0,NA,0,0,141,0,0,0,NA
"242",12,12,10,5,64,41,"新庄","仙台",NA,NA,NA,NA,103.797209,0,NA,0,0,362,0,0,0,NA
"243",12,12,5,6,41,43,"仙台","古川",NA,NA,NA,NA,81.368696,0,NA,0,0,0,0,0,0,NA
"244",12,12,5,9,41,63,"仙台","米沢",NA,NA,NA,NA,90.583434,0,NA,0,45,915,0,0,0,NA
"245",12,12,9,6,63,43,"米沢","古川",NA,NA,NA,NA,141.370168,0,NA,0,0,34,0,0,0,NA
"246",12,12,9,9,63,63,"米沢","米沢",NA,NA,NA,NA,150.584906,0,NA,0,0,0,0,0,0,NA
"247",12,12,10,9,64,63,"新庄","米沢",NA,NA,NA,NA,163.798681,0,NA,0,0,0,0,0,0,NA
"248",12,12,11,6,71,43,"福島","古川",NA,NA,NA,NA,118.0578265,0,NA,0,6,93,0,0,0,NA
"249",12,12,11,9,71,63,"福島","米沢",NA,NA,NA,NA,127.2725645,0,NA,0,6,472,0,0,0,NA
"250",12,12,6,11,43,71,"古川","福島",NA,NA,NA,NA,118.0578265,0,NA,0,6,65,0,0,0,NA
"251",12,12,9,5,63,41,"米沢","仙台",NA,NA,NA,NA,90.583434,0,NA,0,45,832,0,0,0,NA
"252",12,12,10,11,64,71,"新庄","福島",NA,NA,NA,NA,140.4863395,0,NA,0,6,9,0,0,0,NA
"253",12,12,11,10,71,64,"福島","新庄",NA,NA,NA,NA,140.4863395,0,NA,0,6,12,0,0,0,NA
"254",12,12,11,11,71,71,"福島","福島",NA,NA,NA,NA,103.960223,0,NA,0,0,0,0,0,0,NA
"255",12,12,11,5,71,41,"福島","仙台",NA,NA,NA,NA,67.2710925,0,NA,4,293,489,0,0,0,NA
"256",12,12,6,10,43,64,"古川","新庄",NA,NA,NA,NA,154.583943,0,NA,0,0,106,0,0,0,NA
"257",12,12,5,11,41,71,"仙台","福島",NA,NA,NA,NA,67.2710925,0,NA,4,293,494,0,0,0,NA
"258",12,12,10,10,64,64,"新庄","新庄",NA,NA,NA,NA,177.012456,0,NA,0,0,0,0,0,0,NA
"259",12,12,9,11,63,71,"米沢","福島",NA,NA,NA,NA,127.2725645,0,NA,0,6,824,0,0,0,NA
"260",12,12,5,10,41,64,"仙台","新庄",NA,NA,NA,NA,103.797209,0,NA,0,0,339,0,0,0,NA
"261",12,12,9,10,63,64,"米沢","新庄",NA,NA,NA,NA,163.798681,0,NA,0,0,0,0,0,0,NA
"262",12,13,6,7,43,51,"古川","秋田臨海",NA,NA,NA,NA,81.407236,0,NA,0,3,82,0,0,0,NA
"263",12,13,10,7,64,51,"新庄","秋田臨海",NA,NA,NA,NA,103.835749,0,NA,0,0,68,0,0,0,NA
"264",12,13,5,7,41,51,"仙台","秋田臨海",NA,NA,NA,NA,30.620502,0,NA,0,166,629,0,0,0,NA
"265",12,13,9,7,63,51,"米沢","秋田臨海",NA,NA,NA,NA,90.621974,0,NA,0,0,7,0,0,0,NA
"266",12,13,11,7,71,51,"福島","秋田臨海",NA,NA,NA,NA,67.3096325,0,NA,0,8,33,0,0,0,NA
"267",12,15,6,8,43,61,"古川","山形",NA,NA,NA,NA,83.446997,0,NA,0,0,364,0,0,0,NA
"268",12,15,5,8,41,61,"仙台","山形",NA,NA,NA,NA,32.660263,0,NA,0,6,388,0,0,0,NA
"269",12,15,9,8,63,61,"米沢","山形",NA,NA,NA,NA,92.661735,0,NA,0,0,0,0,0,0,NA
"270",12,15,10,8,64,61,"新庄","山形",NA,NA,NA,NA,105.87551,0,NA,0,0,0,0,0,0,NA
"271",12,15,11,8,71,61,"福島","山形",NA,NA,NA,NA,69.3493935,0,NA,0,5,154,0,0,0,NA
"272",12,17,5,13,41,76,"仙台","白河",NA,NA,NA,NA,38.8449475,0,NA,0,80,168,0,0,0,NA
"273",12,17,6,13,43,76,"古川","白河",NA,NA,NA,NA,89.6316815,0,NA,0,4,7,0,0,0,NA
"274",12,17,6,12,43,73,"古川","郡山",NA,NA,NA,NA,87.9459965,0,NA,0,2,40,0,0,0,NA
"275",12,17,5,12,41,73,"仙台","郡山",NA,NA,NA,NA,37.1592625,0,NA,0,337,1366,0,0,0,NA
"276",12,17,10,12,64,73,"新庄","郡山",NA,NA,NA,NA,110.3745095,0,NA,0,1,6,0,0,0,NA
"277",12,17,11,13,71,76,"福島","白河",NA,NA,NA,NA,75.534078,0,NA,0,0,0,0,0,0,NA
"278",12,17,11,12,71,73,"福島","郡山",NA,NA,NA,NA,73.848393,0,NA,0,0,0,0,0,0,NA
"279",12,17,10,13,64,76,"新庄","白河",NA,NA,NA,NA,112.0601945,0,NA,0,0,2,0,0,0,NA
"280",12,17,9,12,63,73,"米沢","郡山",NA,NA,NA,NA,97.1607345,0,NA,0,0,231,0,0,0,NA
"281",12,17,9,13,63,76,"米沢","白河",NA,NA,NA,NA,98.8464195,0,NA,0,0,21,0,0,0,NA
"282",12,18,11,23,71,144,"福島","小田原",60,9050,1460,450,111.99178067,0,2,0,4,6,61.8956043956044,0,0.586538461538462,435
"283",12,18,6,16,43,95,"古川","那須",60,9050,1460,450,214.143781,0,2,0,0,6,61.8956043956044,0,0.586538461538462,435
"284",12,18,9,15,63,93,"米沢","栃木・小山",60,9050,1460,450,162.57511681,0,2,0,2,4,61.8956043956044,0,0.586538461538462,435
"285",12,18,5,14,41,91,"仙台","宇都宮",60,9050,1460,450,112.27932333,0,2,0,69,215,61.8956043956044,0,0.586538461538462,435
"286",12,18,10,28,64,201,"新庄","長野",60,9050,1460,450,276.737229,0,2,0,0,1,61.8956043956044,0,0.586538461538462,435
"287",12,18,5,21,41,131,"仙台","23区",60,9050,1460,450,34.055091,0,2,1,1,215,61.8956043956044,0,0.586538461538462,435
"288",12,18,5,33,41,223,"仙台","東部",60,9050,1460,450,97.52542133,0,2,0,30,36,61.8956043956044,0,0.586538461538462,435
"289",12,18,11,22,71,141,"福島","横浜",60,9050,1460,450,72.1632815,0,2,0,57,70,61.8956043956044,0,0.586538461538462,435
"290",12,18,6,28,43,201,"古川","長野",60,9050,1460,450,254.308716,0,2,0,1,2,61.8956043956044,0,0.586538461538462,435
"291",12,18,5,20,41,113,"仙台","児玉・大里",60,9050,1460,450,90.711128,0,2,0,9,20,61.8956043956044,0,0.586538461538462,435
"292",12,18,10,16,64,95,"新庄","那須",60,9050,1460,450,236.572294,0,2,0,0,0,61.8956043956044,0,0.586538461538462,435
"293",12,18,6,15,43,93,"古川","栃木・小山",60,9050,1460,450,153.36037881,0,2,0,1,2,61.8956043956044,0,0.586538461538462,435
"294",12,18,9,21,63,131,"米沢","23区",60,9050,1460,450,94.056563,0,2,0,135,173,61.8956043956044,0,0.586538461538462,435
"295",12,18,5,15,41,93,"仙台","栃木・小山",60,9050,1460,450,102.57364481,0,2,0,60,104,61.8956043956044,0,0.586538461538462,435
"296",12,18,9,22,63,141,"米沢","横浜",60,9050,1460,450,95.475623,0,2,0,26,32,61.8956043956044,0,0.586538461538462,435
"297",12,18,9,33,63,223,"米沢","東部",60,9050,1460,450,157.52689333,0,2,0,2,3,61.8956043956044,0,0.586538461538462,435
"298",12,18,11,28,71,201,"福島","長野",60,9050,1460,450,240.2111125,0,2,0,2,9,61.8956043956044,0,0.586538461538462,435
"299",12,18,6,14,43,91,"古川","宇都宮",60,9050,1460,450,163.06605733,0,2,0,0,18,61.8956043956044,0,0.586538461538462,435
"300",12,18,11,20,71,113,"福島","児玉・大里",60,9050,1460,450,127.4002585,0,2,0,3,7,61.8956043956044,0,0.586538461538462,435
"301",12,18,10,14,64,91,"新庄","宇都宮",60,9050,1460,450,185.49457033,0,2,0,0,49,61.8956043956044,0,0.586538461538462,435
"302",12,18,10,33,64,223,"新庄","東部",60,9050,1460,450,170.74066833,0,2,0,1,19,61.8956043956044,0,0.586538461538462,435
"303",12,18,11,21,71,131,"福島","23区",60,9050,1460,450,70.7442215,0,2,0,352,502,61.8956043956044,0,0.586538461538462,435
"304",12,18,6,19,43,111,"古川","浦和",60,9050,1460,450,102.95829,0,2,0,10,41,61.8956043956044,0,0.586538461538462,435
"305",12,18,6,33,43,223,"古川","東部",60,9050,1460,450,148.31215533,0,2,0,7,9,61.8956043956044,0,0.586538461538462,435
"306",12,18,9,23,63,144,"米沢","小田原",60,9050,1460,450,135.30412217,0,2,0,1,1,61.8956043956044,0,0.586538461538462,435
"307",12,18,11,16,71,95,"福島","那須",60,9050,1460,450,200.0461775,0,2,0,2,212,61.8956043956044,0,0.586538461538462,435
"308",12,18,11,15,71,93,"福島","栃木・小山",60,9050,1460,450,139.26277531,0,2,0,24,42,61.8956043956044,0,0.586538461538462,435
"309",12,18,10,15,64,93,"新庄","栃木・小山",60,9050,1460,450,175.78889181,0,2,0,0,0,61.8956043956044,0,0.586538461538462,435
"310",12,18,9,28,63,201,"米沢","長野",60,9050,1460,450,263.523454,0,2,0,0,1,61.8956043956044,0,0.586538461538462,435
"311",12,18,11,19,71,111,"福島","浦和",60,9050,1460,450,88.8606865,0,2,0,86,339,61.8956043956044,0,0.586538461538462,435
"312",12,18,11,31,71,221,"福島","中部",60,9050,1460,450,171.5768068,0,2,0,1,2,61.8956043956044,0,0.586538461538462,435
"313",12,18,10,18,64,104,"新庄","沼田・利根",60,9050,1460,450,227.297899,0,2,0,0,0,61.8956043956044,0,0.586538461538462,435
"314",12,18,10,31,64,221,"新庄","中部",60,9050,1460,450,208.1029233,0,2,0,2,2,61.8956043956044,0,0.586538461538462,435
"315",12,18,11,33,71,223,"福島","東部",60,9050,1460,450,134.21455183,0,2,0,7,9,61.8956043956044,0,0.586538461538462,435
"316",12,18,5,22,41,141,"仙台","横浜",60,9050,1460,450,35.474151,0,2,0,274,334,61.8956043956044,0,0.586538461538462,435
"317",12,18,5,23,41,144,"仙台","小田原",60,9050,1460,450,75.30265017,0,2,0,10,16,61.8956043956044,0,0.586538461538462,435
"318",12,18,9,18,63,104,"米沢","沼田・利根",60,9050,1460,450,214.084124,0,2,0,0,0,61.8956043956044,0,0.586538461538462,435
"319",12,18,6,23,43,144,"古川","小田原",60,9050,1460,450,126.08938417,0,2,0,3,3,61.8956043956044,0,0.586538461538462,435
"320",12,18,5,16,41,95,"仙台","那須",60,9050,1460,450,163.357047,0,2,0,11,143,61.8956043956044,0,0.586538461538462,435
"321",12,18,9,31,63,221,"米沢","中部",60,9050,1460,450,194.8891483,0,2,0,3,3,61.8956043956044,0,0.586538461538462,435
"322",12,18,11,14,71,91,"福島","宇都宮",60,9050,1460,450,148.96845383,0,2,0,16,135,61.8956043956044,0,0.586538461538462,435
"323",12,18,9,14,63,91,"米沢","宇都宮",60,9050,1460,450,172.28079533,0,2,0,2,13,61.8956043956044,0,0.586538461538462,435
"324",12,18,6,17,43,101,"古川","前橋・高崎",60,9050,1460,450,179.794022,0,2,0,0,4,61.8956043956044,0,0.586538461538462,435
"325",12,18,6,21,43,131,"古川","23区",60,9050,1460,450,84.841825,0,2,0,134,162,61.8956043956044,0,0.586538461538462,435
"326",12,18,6,18,43,104,"古川","沼田・利根",60,9050,1460,450,204.869386,0,2,0,0,0,61.8956043956044,0,0.586538461538462,435
"327",12,18,10,17,64,101,"新庄","前橋・高崎",60,9050,1460,450,202.222535,0,2,0,0,0,61.8956043956044,0,0.586538461538462,435
"328",12,18,10,23,64,144,"新庄","小田原",60,9050,1460,450,148.51789717,0,2,0,1,1,61.8956043956044,0,0.586538461538462,435
"329",12,18,9,16,63,95,"米沢","那須",60,9050,1460,450,223.358519,0,2,0,1,25,61.8956043956044,0,0.586538461538462,435
"330",12,18,6,22,43,141,"古川","横浜",60,9050,1460,450,86.260885,0,2,0,17,22,61.8956043956044,0,0.586538461538462,435
"331",12,18,5,28,41,201,"仙台","長野",60,9050,1460,450,203.521982,0,2,0,6,13,61.8956043956044,0,0.586538461538462,435
"332",12,18,9,17,63,101,"米沢","前橋・高崎",60,9050,1460,450,189.00876,0,2,0,6,11,61.8956043956044,0,0.586538461538462,435
"333",12,18,6,31,43,221,"古川","中部",60,9050,1460,450,185.6744103,0,2,0,1,1,61.8956043956044,0,0.586538461538462,435
"334",12,18,5,19,41,111,"仙台","浦和",60,9050,1460,450,52.171556,0,2,0,265,480,61.8956043956044,0,0.586538461538462,435
"335",12,18,10,19,64,111,"新庄","浦和",60,9050,1460,450,125.386803,0,2,0,10,13,61.8956043956044,0,0.586538461538462,435
"336",12,18,10,20,64,113,"新庄","児玉・大里",60,9050,1460,450,163.926375,0,2,0,0,0,61.8956043956044,0,0.586538461538462,435
"337",12,18,9,19,63,111,"米沢","浦和",60,9050,1460,450,112.173028,0,2,0,29,54,61.8956043956044,0,0.586538461538462,435
"338",12,18,10,21,64,131,"新庄","23区",60,9050,1460,450,107.270338,0,2,0,54,61,61.8956043956044,0,0.586538461538462,435
"339",12,18,10,22,64,141,"新庄","横浜",60,9050,1460,450,108.689398,0,2,1,2,4,61.8956043956044,0,0.586538461538462,435
"340",12,18,5,18,41,104,"仙台","沼田・利根",60,9050,1460,450,154.082652,0,2,0,2,4,61.8956043956044,0,0.586538461538462,435
"341",12,18,11,18,71,104,"福島","沼田・利根",60,9050,1460,450,190.7717825,0,2,0,0,1,61.8956043956044,0,0.586538461538462,435
"342",12,18,11,17,71,101,"福島","前橋・高崎",60,9050,1460,450,165.6964185,0,2,0,11,25,61.8956043956044,0,0.586538461538462,435
"343",12,18,9,20,63,113,"米沢","児玉・大里",60,9050,1460,450,150.7126,0,2,0,0,3,61.8956043956044,0,0.586538461538462,435
"344",12,18,5,17,41,101,"仙台","前橋・高崎",60,9050,1460,450,129.007288,0,2,0,28,66,61.8956043956044,0,0.586538461538462,435
"345",12,18,6,20,43,113,"古川","児玉・大里",60,9050,1460,450,141.497862,0,2,0,0,1,61.8956043956044,0,0.586538461538462,435
"346",12,18,5,31,41,221,"仙台","中部",60,9050,1460,450,134.8876763,0,2,2,22,25,61.8956043956044,0,0.586538461538462,435
"347",12,20,5,26,41,154,"仙台","三条・燕",NA,NA,NA,NA,53.178093,0,NA,0,0,19,0,0,0,NA
"348",12,20,9,24,63,151,"米沢","新潟",NA,NA,NA,NA,87.40653217,0,NA,0,0,35,0,0,0,NA
"349",12,20,9,25,63,152,"米沢","長岡",NA,NA,NA,NA,134.14101559,0,NA,0,0,3,0,0,0,NA
"350",12,20,9,26,63,154,"米沢","三条・燕",NA,NA,NA,NA,113.179565,0,NA,0,0,5,0,0,0,NA
"351",12,20,9,27,63,155,"米沢","魚沼",NA,NA,NA,NA,172.521458,0,NA,0,0,0,0,0,0,NA
"352",12,20,6,26,43,154,"古川","三条・燕",NA,NA,NA,NA,103.964827,0,NA,0,0,0,0,0,0,NA
"353",12,20,10,27,64,155,"新庄","魚沼",NA,NA,NA,NA,185.735233,0,NA,0,1,1,0,0,0,NA
"354",12,20,11,24,71,151,"福島","新潟",NA,NA,NA,NA,64.09419067,0,NA,0,0,78,0,0,0,NA
"355",12,20,11,25,71,152,"福島","長岡",NA,NA,NA,NA,110.82867409,0,NA,0,4,20,0,0,0,NA
"356",12,20,5,27,41,155,"仙台","魚沼",NA,NA,NA,NA,112.519986,0,NA,0,5,11,0,0,0,NA
"357",12,20,10,26,64,154,"新庄","三条・燕",NA,NA,NA,NA,126.39334,0,NA,0,0,0,0,0,0,NA
"358",12,20,11,26,71,154,"福島","三条・燕",NA,NA,NA,NA,89.8672235,0,NA,0,0,5,0,0,0,NA
"359",12,20,10,25,64,152,"新庄","長岡",NA,NA,NA,NA,147.35479059,0,NA,0,0,0,0,0,0,NA
"360",12,20,5,24,41,151,"仙台","新潟",NA,NA,NA,NA,27.40506017,0,NA,0,14,209,0,0,0,NA
"361",12,20,5,25,41,152,"仙台","長岡",NA,NA,NA,NA,74.13954359,0,NA,0,8,37,0,0,0,NA
"362",12,20,6,24,43,151,"古川","新潟",NA,NA,NA,NA,78.19179417,0,NA,0,0,7,0,0,0,NA
"363",12,20,6,25,43,152,"古川","長岡",NA,NA,NA,NA,124.92627759,0,NA,0,2,4,0,0,0,NA
"364",12,20,6,27,43,155,"古川","魚沼",NA,NA,NA,NA,163.30672,0,NA,0,0,0,0,0,0,NA
"365",12,20,10,24,64,151,"新庄","新潟",NA,NA,NA,NA,100.62030717,0,NA,0,0,2,0,0,0,NA
"366",12,20,11,27,71,155,"福島","魚沼",NA,NA,NA,NA,149.2091165,0,NA,0,0,2,0,0,0,NA
"367",12,24,6,35,43,232,"古川","東三河",NA,NA,NA,NA,116.59520422,0,NA,0,0,0,123.967817679558,142.147513812155,0.543922651933702,657
"368",12,24,5,35,41,232,"仙台","東三河",NA,NA,NA,NA,65.80847022,0,NA,1,10,13,123.967817679558,142.147513812155,0.543922651933702,657
"369",12,24,5,36,41,233,"仙台","豊田",NA,NA,NA,NA,50.224315,0,NA,34,45,53,123.967817679558,142.147513812155,0.543922651933702,657
"370",12,24,11,36,71,233,"福島","豊田",NA,NA,NA,NA,86.9134455,0,NA,1,5,6,123.967817679558,142.147513812155,0.543922651933702,657
"371",12,24,6,34,43,231,"古川","名古屋",NA,NA,NA,NA,97.456792,0,NA,1,2,2,123.967817679558,142.147513812155,0.543922651933702,657
"372",12,24,6,36,43,233,"古川","豊田",NA,NA,NA,NA,101.011049,0,NA,1,8,8,123.967817679558,142.147513812155,0.543922651933702,657
"373",12,24,10,34,64,231,"新庄","名古屋",NA,NA,NA,NA,119.885305,0,NA,0,0,0,123.967817679558,142.147513812155,0.543922651933702,657
"374",12,24,9,35,63,232,"米沢","東三河",NA,NA,NA,NA,125.80994222,0,NA,0,1,1,123.967817679558,142.147513812155,0.543922651933702,657
"375",12,24,11,29,71,203,"福島","上田",NA,NA,NA,NA,267.2319925,0,NA,0,3,8,123.967817679558,142.147513812155,0.543922651933702,657
"376",12,24,11,30,71,211,"福島","岐阜",NA,NA,NA,NA,114.7868175,0,NA,0,3,6,123.967817679558,142.147513812155,0.543922651933702,657
"377",12,24,5,29,41,203,"仙台","上田",NA,NA,NA,NA,230.542862,0,NA,0,3,15,123.967817679558,142.147513812155,0.543922651933702,657
"378",12,24,11,32,71,222,"福島","西部",NA,NA,NA,NA,123.9312085,0,NA,0,3,3,123.967817679558,142.147513812155,0.543922651933702,657
"379",12,24,9,32,63,222,"米沢","西部",NA,NA,NA,NA,147.24355,0,NA,0,2,2,123.967817679558,142.147513812155,0.543922651933702,657
"380",12,24,10,30,64,211,"新庄","岐阜",NA,NA,NA,NA,151.312934,0,NA,0,0,0,123.967817679558,142.147513812155,0.543922651933702,657
"381",12,24,5,30,41,211,"仙台","岐阜",NA,NA,NA,NA,78.097687,0,NA,5,8,11,123.967817679558,142.147513812155,0.543922651933702,657
"382",12,24,9,36,63,233,"米沢","豊田",NA,NA,NA,NA,110.225787,0,NA,0,2,3,123.967817679558,142.147513812155,0.543922651933702,657
"383",12,24,5,34,41,231,"仙台","名古屋",NA,NA,NA,NA,46.670058,0,NA,39,67,71,123.967817679558,142.147513812155,0.543922651933702,657
"384",12,24,6,30,43,211,"古川","岐阜",NA,NA,NA,NA,128.884421,0,NA,0,0,0,123.967817679558,142.147513812155,0.543922651933702,657
"385",12,24,10,35,64,232,"新庄","東三河",NA,NA,NA,NA,139.02371722,0,NA,0,0,0,123.967817679558,142.147513812155,0.543922651933702,657
"386",12,24,10,36,64,233,"新庄","豊田",NA,NA,NA,NA,123.439562,0,NA,0,0,0,123.967817679558,142.147513812155,0.543922651933702,657
"387",12,24,11,35,71,232,"福島","東三河",NA,NA,NA,NA,102.49760072,0,NA,0,0,0,123.967817679558,142.147513812155,0.543922651933702,657
"388",12,24,9,34,63,231,"米沢","名古屋",NA,NA,NA,NA,106.67153,0,NA,0,4,4,123.967817679558,142.147513812155,0.543922651933702,657
"389",12,24,9,29,63,203,"米沢","上田",NA,NA,NA,NA,290.544334,0,NA,0,1,1,123.967817679558,142.147513812155,0.543922651933702,657
"390",12,24,10,29,64,203,"新庄","上田",NA,NA,NA,NA,303.758109,0,NA,0,2,2,123.967817679558,142.147513812155,0.543922651933702,657
"391",12,24,5,32,41,222,"仙台","西部",NA,NA,NA,NA,87.242078,0,NA,0,15,18,123.967817679558,142.147513812155,0.543922651933702,657
"392",12,24,9,30,63,211,"米沢","岐阜",NA,NA,NA,NA,138.099159,0,NA,0,0,0,123.967817679558,142.147513812155,0.543922651933702,657
"393",12,24,10,32,64,222,"新庄","西部",NA,NA,NA,NA,160.457325,0,NA,0,0,0,123.967817679558,142.147513812155,0.543922651933702,657
"394",12,24,6,32,43,222,"古川","西部",NA,NA,NA,NA,138.028812,0,NA,0,1,1,123.967817679558,142.147513812155,0.543922651933702,657
"395",12,24,11,34,71,231,"福島","名古屋",NA,NA,NA,NA,83.3591885,0,NA,1,3,4,123.967817679558,142.147513812155,0.543922651933702,657
"396",12,24,6,29,43,203,"古川","上田",NA,NA,NA,NA,281.329596,0,NA,0,0,0,123.967817679558,142.147513812155,0.543922651933702,657
"397",12,25,11,41,71,283,"福島","播磨",NA,NA,NA,NA,116.76140517,0,NA,0,1,102,143.842571297148,375.85993301841,0.678541341492408,822.5
"398",12,25,5,37,41,252,"仙台","東北部",NA,NA,NA,NA,145.493154,0,NA,4,6,6,143.842571297148,375.85993301841,0.678541341492408,822.5
"399",12,25,9,41,63,283,"米沢","播磨",NA,NA,NA,NA,140.07374667,0,NA,0,1,1,143.842571297148,375.85993301841,0.678541341492408,822.5
"400",12,25,5,40,41,281,"仙台","神戸",NA,NA,NA,NA,43.535242,0,NA,26,38,52,143.842571297148,375.85993301841,0.678541341492408,822.5
"401",12,25,9,37,63,252,"米沢","東北部",NA,NA,NA,NA,205.494626,0,NA,0,0,0,143.842571297148,375.85993301841,0.678541341492408,822.5
"402",12,25,6,41,43,283,"古川","播磨",NA,NA,NA,NA,130.85900867,0,NA,3,3,3,143.842571297148,375.85993301841,0.678541341492408,822.5
"403",12,25,6,40,43,281,"古川","神戸",NA,NA,NA,NA,94.321976,0,NA,1,1,1,143.842571297148,375.85993301841,0.678541341492408,822.5
"404",12,25,5,38,41,261,"仙台","京都",NA,NA,NA,NA,93.733407,0,NA,52,65,91,143.842571297148,375.85993301841,0.678541341492408,822.5
"405",12,25,9,38,63,261,"米沢","京都",NA,NA,NA,NA,153.734879,0,NA,3,3,3,143.842571297148,375.85993301841,0.678541341492408,822.5
"406",12,25,6,38,43,261,"古川","京都",NA,NA,NA,NA,144.520141,0,NA,1,2,2,143.842571297148,375.85993301841,0.678541341492408,822.5
"407",12,25,5,41,41,283,"仙台","播磨",NA,NA,NA,NA,80.07227467,0,NA,10,22,22,143.842571297148,375.85993301841,0.678541341492408,822.5
"408",12,25,11,39,71,271,"福島","大阪",NA,NA,NA,NA,87.8576005,0,NA,6,19,23,143.842571297148,375.85993301841,0.678541341492408,822.5
"409",12,25,6,39,43,271,"古川","大阪",NA,NA,NA,NA,101.955204,0,NA,3,4,4,143.842571297148,375.85993301841,0.678541341492408,822.5
"410",12,25,11,38,71,261,"福島","京都",NA,NA,NA,NA,130.4225375,0,NA,2,6,14,143.842571297148,375.85993301841,0.678541341492408,822.5
"411",12,25,9,39,63,271,"米沢","大阪",NA,NA,NA,NA,111.169942,0,NA,1,5,5,143.842571297148,375.85993301841,0.678541341492408,822.5
"412",12,25,11,40,71,281,"福島","神戸",NA,NA,NA,NA,80.2243725,0,NA,2,9,17,143.842571297148,375.85993301841,0.678541341492408,822.5
