"","i","j","207ゾーンi","207ゾーンj","47ゾーンi","47ゾーンj","207ゾーン名i","207ゾーン名j","所要時間","費用","航空便数","滞在可能時間","アクセシビリティ","鉄道ダミー","エアライン参入数","x","OD1","OD2","路線距離","一便あたり座席数","一便あたり貨物","一便あたり超過手荷物","prob1","prob2","share1","share2","out.share2"
"155",2,24,31,151,11,20,"盛岡","新潟",NA,NA,NA,NA,43.33134917,0,NA,0,7,16,0,0,0,0,0,0,0.001,0.001,0.5615
"156",2,24,31,151,11,20,"盛岡","新潟",244,3670,1,592,3.630977667,1,0,7,7,16,201.4,0,0,0,1,0.4375,0.999,0.4375,0.5615
"157",2,25,31,152,11,20,"盛岡","長岡",NA,NA,NA,NA,90.06583259,0,NA,0,2,4,0,0,0,0,0,0,0.001,0.001,0.499
"158",2,25,31,152,11,20,"盛岡","長岡",221,4750,1,638,1.815636,1,0,2,2,4,264.7,0,0,0,1,0.5,0.999,0.5,0.499
"159",2,26,31,154,11,20,"盛岡","三条・燕",NA,NA,NA,NA,69.104382,0,NA,0,1,1,0,0,0,0,0,0,0.001,0.001,0
"160",2,26,31,154,11,20,"盛岡","三条・燕",232,4430,1,616,3.278903,1,0,1,1,1,241.5,0,0,0,1,1,0.999,0.999,0
"161",2,27,31,155,11,20,"盛岡","魚沼",NA,NA,NA,NA,128.446275,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"162",2,27,31,155,11,20,"盛岡","魚沼",211,5400,1,658,16.95883,1,0,0,0,0,306.4,0,0,0,NA,NA,NA,NA,NA
"163",2,28,31,201,11,18,"盛岡","長野",NA,NA,NA,NA,219.448271,0,NA,0,3,5,0,0,0,0,0,0,0.001,0.001,0.399
"164",2,28,31,201,11,18,"盛岡","長野",235,5400,1,610,2.604721,1,0,3,3,5,312.9,0,0,0,1,0.6,0.999,0.6,0.399
"165",2,29,31,203,11,24,"盛岡","上田",NA,NA,NA,NA,246.469151,0,NA,0,2,3,787,150.32838038633,100.705794947994,0.50074294205052,0,0,0.001,0.001,0.332333333333333
"166",2,29,31,203,11,24,"盛岡","上田",223,5940,1,634,2.058097,1,0,2,2,3,346.1,0,0,0,1,0.666666666666667,0.999,0.666666666666667,0.332333333333333
"167",2,30,31,211,11,24,"盛岡","岐阜",NA,NA,NA,NA,94.023976,0,NA,3,4,5,787,150.32838038633,100.705794947994,0.50074294205052,0.75,0.6,0.75,0.6,0.2
"168",2,30,31,211,11,24,"盛岡","岐阜",355,11990,1,370,15.745363,1,0,1,4,5,931.6,0,0,0,0.25,0.2,0.25,0.2,0.2
"169",2,31,31,221,11,18,"盛岡","中部",NA,NA,NA,NA,150.8139653,0,NA,0,7,7,0,0,0,0,0,0,0.001,0.001,0
"170",2,31,31,221,11,18,"盛岡","中部",243,10150,1,594,2.898635,1,0,7,7,7,715.5,0,0,0,1,1,0.999,0.999,0
"171",2,32,31,222,11,24,"盛岡","西部",NA,NA,NA,NA,103.168367,0,NA,0,6,6,787,150.32838038633,100.705794947994,0.50074294205052,0,0,0.001,0.001,0
"172",2,32,31,222,11,24,"盛岡","西部",269,10800,1,542,3.300139167,1,0,6,6,6,792.4,0,0,0,1,1,0.999,0.999,0
"173",2,33,31,223,11,18,"盛岡","東部",NA,NA,NA,NA,113.45171033,0,NA,0,2,2,0,0,0,0,0,0,0.001,0.001,0
"174",2,33,31,223,11,18,"盛岡","東部",237,9830,1,606,7.0576275,1,0,2,2,2,656,0,0,0,1,1,0.999,0.999,0
"175",2,34,31,231,11,24,"盛岡","名古屋",NA,NA,NA,NA,62.596347,0,NA,0,13,14,787,150.32838038633,100.705794947994,0.50074294205052,0,0,0.001,0.001,0.0704285714285714
"176",2,34,31,231,11,24,"盛岡","名古屋",274,11660,1,532,4.465553333,1,0,13,13,14,901.3,0,0,0,1,0.928571428571429,0.999,0.928571428571429,0.0704285714285714
"177",2,35,31,232,11,24,"盛岡","東三河",NA,NA,NA,NA,81.73475922,0,NA,0,0,19,787,150.32838038633,100.705794947994,0.50074294205052,NA,0,NA,0.001,0.998
"178",2,35,31,232,11,24,"盛岡","東三河",312,11120,1,456,3.019956667,1,0,0,0,19,828.9,0,0,0,NA,0,NA,0.001,0.998
"179",2,36,31,233,11,24,"盛岡","豊田",NA,NA,NA,NA,66.150604,0,NA,1,6,7,787,150.32838038633,100.705794947994,0.50074294205052,0.166666666666667,0.142857142857143,0.166666666666667,0.142857142857143,0.142857142857143
"180",2,36,31,233,11,24,"盛岡","豊田",331,11340,1,418,11.833057,1,0,5,6,7,871.6,0,0,0,0.833333333333333,0.714285714285714,0.833333333333333,0.714285714285714,0.142857142857143
"181",2,37,31,252,11,25,"盛岡","東北部",NA,NA,NA,NA,161.419443,0,NA,0,0,0,919.666666666667,125.333333333333,169.11973361374,0.349351559761654,NA,NA,NA,NA,NA
"182",2,37,31,252,11,25,"盛岡","東北部",374,12310,1,332,6.957051,1,0,0,0,0,981.2,0,0,0,NA,NA,NA,NA,NA
"183",2,38,31,261,11,25,"盛岡","京都",NA,NA,NA,NA,109.659696,0,NA,4,18,29,919.666666666667,125.333333333333,169.11973361374,0.349351559761654,0.222222222222222,0.137931034482759,0.222222222222222,0.137931034482759,0.379310344827586
"184",2,38,31,261,11,25,"盛岡","京都",310,12960,1,460,4.040824,1,0,14,18,29,1048.9,0,0,0,0.777777777777778,0.482758620689655,0.777777777777778,0.482758620689655,0.379310344827586
"185",2,39,31,271,11,25,"盛岡","大阪",NA,NA,NA,NA,67.094759,0,NA,9,16,20,919.666666666667,125.333333333333,169.11973361374,0.349351559761654,0.5625,0.45,0.5625,0.45,0.2
"186",2,39,31,271,11,25,"盛岡","大阪",325,13180,1,430,2.629814,1,0,7,16,20,1087.9,0,0,0,0.4375,0.35,0.4375,0.35,0.2
"187",2,40,31,281,11,25,"盛岡","神戸",NA,NA,NA,NA,59.461531,0,NA,2,4,11,919.666666666667,125.333333333333,169.11973361374,0.349351559761654,0.5,0.181818181818182,0.5,0.181818181818182,0.636363636363636
"188",2,40,31,281,11,25,"盛岡","神戸",338,13500,1,404,3.2511,1,0,2,4,11,1124.8,0,0,0,0.5,0.181818181818182,0.5,0.181818181818182,0.636363636363636
"189",2,41,31,283,11,25,"盛岡","播磨",NA,NA,NA,NA,95.99856367,0,NA,0,0,0,919.666666666667,125.333333333333,169.11973361374,0.349351559761654,NA,NA,NA,NA,NA
"190",2,41,31,283,11,25,"盛岡","播磨",355,13820,1,370,2.953940667,1,0,0,0,0,1179.6,0,0,0,NA,NA,NA,NA,NA
"191",2,42,31,331,11,30,"盛岡","県南",NA,NA,NA,NA,50.90138867,0,NA,0,1,1,0,0,0,0,0,0,0.001,0.001,0
"192",2,42,31,331,11,30,"盛岡","県南",370,14470,1,340,2.714063167,1,0,1,1,1,1268.2,0,0,0,1,1,0.999,0.999,0
"193",2,43,31,341,11,31,"盛岡","広島",NA,NA,NA,NA,76.34078617,0,NA,1,4,5,0,0,0,0,0.25,0.2,0.25,0.2,0.2
"194",2,43,31,341,11,31,"盛岡","広島",411,15660,1,258,3.6295165,1,0,3,4,5,1429.5,0,0,0,0.75,0.6,0.75,0.6,0.2
"195",2,44,31,342,11,31,"盛岡","備後",NA,NA,NA,NA,74.2177095,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"196",2,44,31,342,11,31,"盛岡","備後",388,15010,1,304,2.091958167,1,0,0,0,0,1326.5,0,0,0,NA,NA,NA,NA,NA
"197",2,45,31,351,11,32,"盛岡","山口",NA,NA,NA,NA,65.82898348,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"198",2,45,31,351,11,32,"盛岡","山口",439,16850,1,202,12.42028974,1,0,0,0,0,1562.3,0,0,0,NA,NA,NA,NA,NA
"199",2,46,31,352,11,32,"盛岡","下関",NA,NA,NA,NA,62.390495,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"200",2,46,31,352,11,32,"盛岡","下関",582,17170,1,NA,6.998399,1,0,0,0,0,1624,0,0,0,NA,NA,NA,NA,NA
"201",2,47,31,353,11,32,"盛岡","宇部",NA,NA,NA,NA,34.828163,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"202",2,47,31,353,11,32,"盛岡","宇部",571,16850,1,NA,15.10709,1,0,0,0,0,1597.4,0,0,0,NA,NA,NA,NA,NA
"203",2,48,31,354,11,32,"盛岡","岩国",NA,NA,NA,NA,122.162679,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"204",2,48,31,354,11,32,"盛岡","岩国",521,15980,1,38,8.009354,1,0,0,0,0,1470.9,0,0,0,NA,NA,NA,NA,NA
"205",2,49,31,355,11,32,"盛岡","徳山",NA,NA,NA,NA,86.869573,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"206",2,49,31,355,11,32,"盛岡","徳山",436,16310,1,208,8.815317,1,0,0,0,0,1518,0,0,0,NA,NA,NA,NA,NA
"207",2,50,31,401,11,37,"盛岡","福岡",NA,NA,NA,NA,35.248968,0,NA,3,3,4,0,0,0,0,1,0.75,0.999,0.75,0.249
"208",2,50,31,401,11,37,"盛岡","福岡",475,17820,1,130,3.278352,1,0,0,3,4,1710.2,0,0,0,0,0,0.001,0.001,0.249
"209",2,51,31,402,11,37,"盛岡","北九州",NA,NA,NA,NA,76.346646,0,NA,1,3,3,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0
"210",2,51,31,402,11,37,"盛岡","北九州",458,17500,1,164,2.269166333,1,0,2,3,3,1643,0,0,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0
"211",2,52,31,432,11,41,"盛岡","八代・芦北",NA,NA,NA,NA,69.9986385,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"212",2,52,31,432,11,41,"盛岡","八代・芦北",575,19010,1,NA,4.021204667,1,0,0,0,0,1861.5,0,0,0,NA,NA,NA,NA,NA
"213",2,53,31,461,11,44,"盛岡","鹿児島",NA,NA,NA,NA,56.42249517,0,NA,0,0,1,0,0,0,0,NA,0,NA,0.001,0.998
"214",2,53,31,461,11,44,"盛岡","鹿児島",620,19870,1,NA,3.439257167,1,0,0,0,1,1999.1,0,0,0,NA,0,NA,0.001,0.998
"215",2,54,31,462,11,44,"盛岡","川北薩・串木野",NA,NA,NA,NA,66.42666017,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"216",2,54,31,462,11,44,"盛岡","川北薩・串木野",608,19660,1,NA,2.358667167,1,0,0,0,0,1953,0,0,0,NA,NA,NA,NA,NA
"217",3,1,32,22,11,10,"北上中部","南部",NA,NA,NA,NA,26.456241,0,NA,0,8,146,0,0,0,0,0,0,0.001,0.001,0.944205479452055
"218",3,1,32,22,11,10,"北上中部","南部",36,2270,1,1008,10.20079,1,0,8,8,146,131.9,0,0,0,1,0.0547945205479452,0.999,0.0547945205479452,0.944205479452055
"219",3,2,32,31,11,11,"北上中部","盛岡",NA,NA,NA,NA,35.149662,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"220",3,2,32,31,11,11,"北上中部","盛岡",0,670,1,1080,6.73094,1,0,0,0,0,35.3,0,0,0,NA,NA,NA,NA,NA
"221",3,3,32,32,11,11,"北上中部","北上中部",NA,NA,NA,NA,7.864784,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"222",3,3,32,32,11,11,"北上中部","北上中部",0,NA,1,1080,10.412494,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"223",3,4,32,33,11,11,"北上中部","両磐",NA,NA,NA,NA,57.906074,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"224",3,4,32,33,11,11,"北上中部","両磐",38,970,1,1004,6.590728,1,0,0,0,0,54.9,0,0,0,NA,NA,NA,NA,NA
"225",3,5,32,41,11,12,"北上中部","仙台",NA,NA,NA,NA,19.223373,0,NA,0,147,969,0,0,0,0,0,0,0.001,0.001,0.847297213622291
"226",3,5,32,41,11,12,"北上中部","仙台",74,2590,1,932,6.524707,1,0,147,147,969,148.2,0,0,0,1,0.151702786377709,0.999,0.151702786377709,0.847297213622291
"227",3,6,32,43,11,12,"北上中部","古川",NA,NA,NA,NA,70.010107,0,NA,0,4,189,0,0,0,0,0,0,0.001,0.001,0.977835978835979
"228",3,6,32,43,11,12,"北上中部","古川",50,1490,1,980,10.270255,1,0,4,4,189,83.8,0,0,0,1,0.0211640211640212,0.999,0.0211640211640212,0.977835978835979
"229",3,7,32,51,11,13,"北上中部","秋田臨海",NA,NA,NA,NA,19.261913,0,NA,0,1,230,0,0,0,0,0,0,0.001,0.001,0.994652173913044
"230",3,7,32,51,11,13,"北上中部","秋田臨海",95,3020,1,890,7.517781,1,0,1,1,230,162.6,0,0,0,1,0.00434782608695652,0.999,0.00434782608695652,0.994652173913044
"231",3,8,32,61,11,15,"北上中部","山形",NA,NA,NA,NA,21.301674,0,NA,0,1,50,0,0,0,0,0,0,0.001,0.001,0.979
"232",3,8,32,61,11,15,"北上中部","山形",159,2590,1,762,6.524855,1,0,1,1,50,140.1,0,0,0,1,0.02,0.999,0.02,0.979
"233",3,9,32,63,11,12,"北上中部","米沢",NA,NA,NA,NA,79.224845,0,NA,0,1,5,0,0,0,0,0,0,0.001,0.001,0.799
"234",3,9,32,63,11,12,"北上中部","米沢",125,3350,1,830,6.96125,1,0,1,1,5,187.1,0,0,0,1,0.2,0.999,0.2,0.799
"235",3,10,32,64,11,12,"北上中部","新庄",NA,NA,NA,NA,92.43862,0,NA,0,0,3,0,0,0,0,NA,0,NA,0.001,0.998
"236",3,10,32,64,11,12,"北上中部","新庄",207,1320,1,666,5.646242,1,0,0,0,3,78.6,0,0,0,NA,0,NA,0.001,0.998
"237",3,11,32,71,11,12,"北上中部","福島",NA,NA,NA,NA,55.9125035,0,NA,0,11,52,0,0,0,0,0,0,0.001,0.001,0.787461538461538
"238",3,11,32,71,11,12,"北上中部","福島",89,4000,1,902,7.186940833,1,0,11,11,52,227.2,0,0,0,1,0.211538461538462,0.999,0.211538461538462,0.787461538461538
"239",3,12,32,73,11,17,"北上中部","郡山",NA,NA,NA,NA,25.8006735,0,NA,0,2,22,0,0,0,0,0,0,0.001,0.001,0.908090909090909
"240",3,12,32,73,11,17,"北上中部","郡山",104,4750,1,872,8.194525,1,0,2,2,22,273.3,0,0,0,1,0.0909090909090909,0.999,0.0909090909090909,0.908090909090909
"241",3,13,32,76,11,17,"北上中部","白河",NA,NA,NA,NA,27.4863585,0,NA,0,0,5,0,0,0,0,NA,0,NA,0.001,0.998
"242",3,13,32,76,11,17,"北上中部","白河",85,5400,1,910,7.758226667,1,0,0,0,5,314.6,0,0,0,NA,0,NA,0.001,0.998
"243",3,14,32,91,11,18,"北上中部","宇都宮",NA,NA,NA,NA,100.92073433,0,NA,0,5,16,0,0,0,0,0,0,0.001,0.001,0.6865
"244",3,14,32,91,11,18,"北上中部","宇都宮",131,6480,1,818,7.355156667,1,0,5,5,16,390.5,0,0,0,1,0.3125,0.999,0.3125,0.6865
"245",3,15,32,93,11,18,"北上中部","栃木・小山",NA,NA,NA,NA,91.21505581,0,NA,0,4,6,0,0,0,0,0,0,0.001,0.001,0.332333333333333
"246",3,15,32,93,11,18,"北上中部","栃木・小山",42,6800,1,996,14.647349259,1,0,4,4,6,419.4,0,0,0,1,0.666666666666667,0.999,0.666666666666667,0.332333333333333
"247",3,16,32,95,11,18,"北上中部","那須",NA,NA,NA,NA,151.998458,0,NA,0,1,10,0,0,0,0,0,0,0.001,0.001,0.899
"248",3,16,32,95,11,18,"北上中部","那須",70,5940,1,940,12.113583,1,0,1,1,10,342.2,0,0,0,1,0.1,0.999,0.1,0.899
"249",3,17,32,101,11,18,"北上中部","前橋・高崎",NA,NA,NA,NA,117.648699,0,NA,0,6,8,0,0,0,0,0,0,0.001,0.001,0.249
"250",3,17,32,101,11,18,"北上中部","前橋・高崎",173,6480,1,734,14.082083,1,0,6,6,8,395,0,0,0,1,0.75,0.999,0.75,0.249
"251",3,18,32,104,11,18,"北上中部","沼田・利根",NA,NA,NA,NA,142.724063,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"252",3,18,32,104,11,18,"北上中部","沼田・利根",198,5940,1,684,13.736914,1,0,0,0,0,348.4,0,0,0,NA,NA,NA,NA,NA
"253",3,19,32,111,11,18,"北上中部","浦和",NA,NA,NA,NA,40.812967,0,NA,0,40,63,0,0,0,0,0,0,0.001,0.001,0.364079365079365
"254",3,19,32,111,11,18,"北上中部","浦和",149,7560,1,782,10.608444,1,0,40,40,63,469.7,0,0,0,1,0.634920634920635,0.999,0.634920634920635,0.364079365079365
"255",3,20,32,113,11,18,"北上中部","児玉・大里",NA,NA,NA,NA,79.352539,0,NA,0,4,5,0,0,0,0,0,0,0.001,0.001,0.199
"256",3,20,32,113,11,18,"北上中部","児玉・大里",163,7020,1,754,5.915609,1,0,4,4,5,435.3,0,0,0,1,0.8,0.999,0.8,0.199
"257",3,21,32,131,11,18,"北上中部","23区",NA,NA,NA,NA,22.696502,0,NA,0,146,170,0,0,0,0,0,0,0.001,0.001,0.140176470588235
"258",3,21,32,131,11,18,"北上中部","23区",175,7880,1,730,7.0062975,1,0,146,146,170,500,0,0,0,1,0.858823529411765,0.999,0.858823529411765,0.140176470588235
"259",3,22,32,141,11,18,"北上中部","横浜",NA,NA,NA,NA,24.115562,0,NA,0,13,16,0,0,0,0,0,0,0.001,0.001,0.1865
"260",3,22,32,141,11,18,"北上中部","横浜",194,8420,1,692,11.0686625,1,0,13,13,16,528.8,0,0,0,1,0.8125,0.999,0.8125,0.1865
"261",3,23,32,144,11,18,"北上中部","小田原",NA,NA,NA,NA,63.94406117,0,NA,0,2,3,0,0,0,0,0,0,0.001,0.001,0.332333333333333
"262",3,23,32,144,11,18,"北上中部","小田原",215,9290,1,650,6.475825,1,0,2,2,3,583.9,0,0,0,1,0.666666666666667,0.999,0.666666666666667,0.332333333333333
"263",3,24,32,151,11,20,"北上中部","新潟",NA,NA,NA,NA,16.04647117,0,NA,0,0,6,0,0,0,0,NA,0,NA,0.001,0.998
"264",3,24,32,151,11,20,"北上中部","新潟",244,3020,1,592,7.312531667,1,0,0,0,6,166.1,0,0,0,NA,0,NA,0.001,0.998
"265",3,25,32,152,11,20,"北上中部","長岡",NA,NA,NA,NA,62.78095459,0,NA,0,0,2,0,0,0,0,NA,0,NA,0.001,0.998
"266",3,25,32,152,11,20,"北上中部","長岡",221,4000,1,638,5.49719,1,0,0,0,2,229.4,0,0,0,NA,0,NA,0.001,0.998
"267",3,26,32,154,11,20,"北上中部","三条・燕",NA,NA,NA,NA,41.819504,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"268",3,26,32,154,11,20,"北上中部","三条・燕",232,3670,1,616,6.960457,1,0,0,0,0,206.2,0,0,0,NA,NA,NA,NA,NA
"269",3,27,32,155,11,20,"北上中部","魚沼",NA,NA,NA,NA,101.161397,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"270",3,27,32,155,11,20,"北上中部","魚沼",211,4750,1,658,20.640384,1,0,0,0,0,271.1,0,0,0,NA,NA,NA,NA,NA
"271",3,28,32,201,11,18,"北上中部","長野",NA,NA,NA,NA,192.163393,0,NA,0,1,2,0,0,0,0,0,0,0.001,0.001,0.499
"272",3,28,32,201,11,18,"北上中部","長野",235,4750,1,610,6.286275,1,0,1,1,2,277.6,0,0,0,1,0.5,0.999,0.5,0.499
"273",3,29,32,203,11,24,"北上中部","上田",NA,NA,NA,NA,219.184273,0,NA,0,0,0,787,150.32838038633,100.705794947994,0.50074294205052,NA,NA,NA,NA,NA
"274",3,29,32,203,11,24,"北上中部","上田",223,5400,1,634,5.739651,1,0,0,0,0,310.8,0,0,0,NA,NA,NA,NA,NA
"275",3,30,32,211,11,24,"北上中部","岐阜",NA,NA,NA,NA,66.739098,0,NA,0,6,6,787,150.32838038633,100.705794947994,0.50074294205052,0,0,0.001,0.001,0
"276",3,30,32,211,11,24,"北上中部","岐阜",355,11660,1,370,19.426917,1,0,6,6,6,896.3,0,0,0,1,1,0.999,0.999,0
"277",3,31,32,221,11,18,"北上中部","中部",NA,NA,NA,NA,123.5290873,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"278",3,31,32,221,11,18,"北上中部","中部",243,10150,1,594,6.580189,1,0,0,0,0,680.2,0,0,0,NA,NA,NA,NA,NA
"279",3,32,32,222,11,24,"北上中部","西部",NA,NA,NA,NA,75.883489,0,NA,0,1,2,787,150.32838038633,100.705794947994,0.50074294205052,0,0,0.001,0.001,0.499
"280",3,32,32,222,11,24,"北上中部","西部",269,10480,1,542,6.981693167,1,0,1,1,2,757.1,0,0,0,1,0.5,0.999,0.5,0.499
"281",3,33,32,223,11,18,"北上中部","東部",NA,NA,NA,NA,86.16683233,0,NA,0,4,4,0,0,0,0,0,0,0.001,0.001,0
"282",3,33,32,223,11,18,"北上中部","東部",237,9610,1,606,10.7391815,1,0,4,4,4,620.7,0,0,0,1,1,0.999,0.999,0
"283",3,34,32,231,11,24,"北上中部","名古屋",NA,NA,NA,NA,35.311469,0,NA,1,7,7,787,150.32838038633,100.705794947994,0.50074294205052,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0
"284",3,34,32,231,11,24,"北上中部","名古屋",274,11340,1,532,8.147107333,1,0,6,7,7,866,0,0,0,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0
"285",3,35,32,232,11,24,"北上中部","東三河",NA,NA,NA,NA,54.44988122,0,NA,0,0,0,787,150.32838038633,100.705794947994,0.50074294205052,NA,NA,NA,NA,NA
"286",3,35,32,232,11,24,"北上中部","東三河",312,10800,1,456,6.701510667,1,0,0,0,0,793.6,0,0,0,NA,NA,NA,NA,NA
"287",3,36,32,233,11,24,"北上中部","豊田",NA,NA,NA,NA,38.865726,0,NA,7,13,14,787,150.32838038633,100.705794947994,0.50074294205052,0.538461538461538,0.5,0.538461538461538,0.5,0.0714285714285714
"288",3,36,32,233,11,24,"北上中部","豊田",331,11120,1,418,15.514611,1,0,6,13,14,836.3,0,0,0,0.461538461538462,0.428571428571429,0.461538461538462,0.428571428571429,0.0714285714285714
"289",3,37,32,252,11,25,"北上中部","東北部",NA,NA,NA,NA,134.134565,0,NA,0,0,0,919.666666666667,125.333333333333,169.11973361374,0.349351559761654,NA,NA,NA,NA,NA
"290",3,37,32,252,11,25,"北上中部","東北部",374,11990,1,332,10.638605,1,0,0,0,0,945.9,0,0,0,NA,NA,NA,NA,NA
"291",3,38,32,261,11,25,"北上中部","京都",NA,NA,NA,NA,82.374818,0,NA,5,9,9,919.666666666667,125.333333333333,169.11973361374,0.349351559761654,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0
"292",3,38,32,261,11,25,"北上中部","京都",310,12640,1,460,7.722378,1,0,4,9,9,1013.6,0,0,0,0.444444444444444,0.444444444444444,0.444444444444444,0.444444444444444,0
"293",3,39,32,271,11,25,"北上中部","大阪",NA,NA,NA,NA,39.809881,0,NA,6,8,9,919.666666666667,125.333333333333,169.11973361374,0.349351559761654,0.75,0.666666666666667,0.75,0.666666666666667,0.111111111111111
"294",3,39,32,271,11,25,"北上中部","大阪",325,12960,1,430,6.311368,1,0,2,8,9,1052.6,0,0,0,0.25,0.222222222222222,0.25,0.222222222222222,0.111111111111111
"295",3,40,32,281,11,25,"北上中部","神戸",NA,NA,NA,NA,32.176653,0,NA,2,6,6,919.666666666667,125.333333333333,169.11973361374,0.349351559761654,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0
"296",3,40,32,281,11,25,"北上中部","神戸",338,13180,1,404,6.932654,1,0,4,6,6,1089.5,0,0,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0
"297",3,41,32,283,11,25,"北上中部","播磨",NA,NA,NA,NA,68.71368567,0,NA,1,1,1,919.666666666667,125.333333333333,169.11973361374,0.349351559761654,1,1,0.999,0.999,0
"298",3,41,32,283,11,25,"北上中部","播磨",355,13500,1,370,6.635494667,1,0,0,1,1,1144.3,0,0,0,0,0,0.001,0.001,0
"299",3,42,32,331,11,30,"北上中部","県南",NA,NA,NA,NA,23.61651067,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"300",3,42,32,331,11,30,"北上中部","県南",370,14150,1,340,6.395617167,1,0,0,0,0,1232.9,0,0,0,NA,NA,NA,NA,NA
"301",3,43,32,341,11,31,"北上中部","広島",NA,NA,NA,NA,49.05590817,0,NA,1,3,4,0,0,0,0,0.333333333333333,0.25,0.333333333333333,0.25,0.25
"302",3,43,32,341,11,31,"北上中部","広島",411,15340,1,258,7.3110705,1,0,2,3,4,1394.2,0,0,0,0.666666666666667,0.5,0.666666666666667,0.5,0.25
"303",3,44,32,342,11,31,"北上中部","備後",NA,NA,NA,NA,46.9328315,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"304",3,44,32,342,11,31,"北上中部","備後",388,14800,1,304,5.773512167,1,0,0,0,0,1291.2,0,0,0,NA,NA,NA,NA,NA
"305",3,45,32,351,11,32,"北上中部","山口",NA,NA,NA,NA,38.54410548,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"306",3,45,32,351,11,32,"北上中部","山口",439,16520,1,202,16.10184374,1,0,0,0,0,1527,0,0,0,NA,NA,NA,NA,NA
"307",3,46,32,352,11,32,"北上中部","下関",NA,NA,NA,NA,35.105617,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"308",3,46,32,352,11,32,"北上中部","下関",582,16850,1,NA,10.679953,1,0,0,0,0,1588.7,0,0,0,NA,NA,NA,NA,NA
"309",3,47,32,353,11,32,"北上中部","宇部",NA,NA,NA,NA,7.543285,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"310",3,47,32,353,11,32,"北上中部","宇部",571,16850,1,NA,18.788644,1,0,0,0,0,1562.1,0,0,0,NA,NA,NA,NA,NA
"311",3,48,32,354,11,32,"北上中部","岩国",NA,NA,NA,NA,94.877801,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"312",3,48,32,354,11,32,"北上中部","岩国",521,15660,1,38,11.690908,1,0,0,0,0,1435.6,0,0,0,NA,NA,NA,NA,NA
"313",3,49,32,355,11,32,"北上中部","徳山",NA,NA,NA,NA,59.584695,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"314",3,49,32,355,11,32,"北上中部","徳山",436,16310,1,208,12.496871,1,0,0,0,0,1482.7,0,0,0,NA,NA,NA,NA,NA
"315",3,50,32,401,11,37,"北上中部","福岡",NA,NA,NA,NA,7.96409,0,NA,2,4,4,0,0,0,0,0.5,0.5,0.5,0.5,0
"316",3,50,32,401,11,37,"北上中部","福岡",475,17500,1,130,6.959906,1,0,2,4,4,1674.9,0,0,0,0.5,0.5,0.5,0.5,0
"317",3,51,32,402,11,37,"北上中部","北九州",NA,NA,NA,NA,49.061768,0,NA,0,1,1,0,0,0,0,0,0,0.001,0.001,0
"318",3,51,32,402,11,37,"北上中部","北九州",458,17170,1,164,5.950720333,1,0,1,1,1,1607.7,0,0,0,1,1,0.999,0.999,0
"319",3,52,32,432,11,41,"北上中部","八代・芦北",NA,NA,NA,NA,42.7137605,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"320",3,52,32,432,11,41,"北上中部","八代・芦北",575,18680,1,NA,7.702758667,1,0,0,0,0,1826.2,0,0,0,NA,NA,NA,NA,NA
"321",3,53,32,461,11,44,"北上中部","鹿児島",NA,NA,NA,NA,29.13761717,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
